USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
karmaticacid#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,7419.8485228161635,360.43132810250876,172.0,0.0,7780.279850918672
"Griff (💜,💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,7100.342180974516,0.0,0.0,0.0,7100.342180974516
WhyldWanderer#7002,0xed8db37778804a913670d9367aaf4f043aad938b,7060.33345033826,0.0,0.0,0.0,7060.33345033826
freshelle#9882,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,6089.014851028281,471.4944699015376,225.0,0.0,6560.509320929818
divine_comedian#5493,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,5378.236003638303,326.9028324650661,156.0,0.0,5705.13883610337
Cotabe#4096,0xe64113140960528f6af928d7ca4f45d192286a7a,5289.56474247968,0.0,0.0,0.0,5289.56474247968
MoeNick#1374,0xa4d506434445bb7303ea34a07bc38484cdc64a95,4686.978518782113,0.0,0.0,0.0,4686.978518782113
ahmad#7204,0x33878e070db7f70d2953fe0278cd32adf8104572,4132.290071198371,0.0,0.0,0.0,4132.290071198371
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,2791.95734465178,628.6592932020502,300.0,0.0,3420.6166378538305
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,3329.2,3329.2
mohammad_ranjbar_z#2709,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,3190.8773942855123,0.0,0.0,0.0,3190.8773942855123
geleeroyale#3228,0x701d0ecb3ba780de7b2b36789aec4493a426010a,2582.6158878719357,446.3480981734556,213.0,0.0,3028.9639860453913
Nikola Creatrix#5026,0x9924285ff2207d6e36642b6832a515a6a3aedcab,2205.9139663178958,599.3218595192878,286.0,0.0,2805.2358258371837
"sem(🌸,🐝)#0161",0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,2448.985117537561,0.0,0.0,0.0,2448.985117537561
Rodricast#1415,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,2189.8541237385534,0.0,0.0,0.0,2189.8541237385534
Ramin#4479,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,2113.9019359009135,0.0,0.0,0.0,2113.9019359009135
Danibelle the Uno and Only#6791,0x5d28fe1e9f895464aab52287d85ebff32b351674,909.9772456986585,1200.7392500159158,573.0,0.0,2110.716495714574
ClaraZi#5313,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,1628.202386013895,442.15703621877526,211.0,0.0,2070.35942223267
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,1929.4753727466646,0.0,0.0,0.0,1929.4753727466646
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,1413.4673981422413,412.81960253601295,197.0,0.0,1826.2870006782543
Alireza7612#3020,0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,1806.0279111154816,0.0,0.0,0.0,1806.0279111154816
