,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
50,125,635a845d1ab9982803029293,2022-04-20T22:00:00.000Z,Melody - AFK#8503,karmaticacid#1218,for putting together Giveth strategy miro board ,635a845d1ab998280302924c,635a845d1ab998280302925c,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,6.33,89.0,False,for putting together Giveth strategy miro board 
51,87,635a845d1ab998280302926d,2022-04-19T22:00:00.000Z,Melody - AFK#8503,bends#3537,for leading a great workshop on the big picture direction of Giveth! ,635a845d1ab998280302924c,0,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,35.3,89.0,False,for leading a great workshop on the big picture direction of Giveth! 
52,117,635a845d1ab998280302928b,2022-04-19T22:00:00.000Z,Melody - AFK#8503,Oki - @okiave💜🐙,for facilitating workshop. ,635a845d1ab998280302924c,635a845d1ab998280302926d,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,8.6,89.0,False,for facilitating workshop. 
55,109,635a845d1ab9982803029283,2022-04-19T22:00:00.000Z,Melody - AFK#8503,Nikola Creatrix#5026,for their initiative around Connect group and amazing presentation on the Strategy Workshop with fun interactive tool Miro! ,635a845d1ab998280302924c,635a845d1ab998280302926d,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,8.6,89.0,False,for their initiative around Connect group and amazing presentation on the Strategy Workshop with fun interactive tool Miro! 
56,333,635a845d1ab9982803029363,2022-04-20T22:00:00.000Z,Melody - AFK#8503,ahmad#7204,for the great strategy session ,635a845d1ab998280302935e,635a845d1ab998280302926d,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,6.07,89.0,False,for the great strategy session 
57,92,635a845d1ab9982803029272,2022-04-19T22:00:00.000Z,Melody - AFK#8503,Sym#3186,for leading an excellent strategy session yesterday! ,635a845d1ab998280302924c,635a845d1ab998280302926d,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,8.6,89.0,False,for leading an excellent strategy session yesterday! 
59,691,635a845d1ab99828030294c9,2022-05-04T22:00:00.000Z,mohammad_ranjbar_z#2709,divine_comedian#5493,for getting the final touches finished on the GIVbacks relayer contract ,635a845d1ab998280302921b,0,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,18.63,89.0,False,for getting the final touches finished on the GIVbacks relayer contract 
63,70,635a845d1ab998280302925c,2022-04-19T22:00:00.000Z,Melody - AFK#8503,ClaraZi#5313,for setting up Miro board for Connect Strategy Workshop yesterday - it facilitated lots of interesting discussion ,635a845d1ab998280302924c,0,0,cuidadopeligro#4788,ClaraZi#5313,mateodaza#3156,14.3,89.0,False,for setting up Miro board for Connect Strategy Workshop yesterday - it facilitated lots of interesting discussion 
65,1111,635a845d1ab998280302966d,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,karmaticacid#1218,for manually working on retroactive GIVbacks price data ,635a845d1ab998280302921b,0,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,18.63,89.0,False,for manually working on retroactive GIVbacks price data 
66,675,635a845d1ab99828030294b9,2022-05-04T22:00:00.000Z,Mo 🤖#0356,divine_comedian#5493,for their continued work on the GIVpower designs ,635a845d1ab9982803029245,0,0,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,18.63,89.0,False,for their continued work on the GIVpower designs 
67,776,635a845d1ab998280302951e,2022-05-04T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,for givbacks verification work! ,635a845d1ab998280302921b,0,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,14.3,89.0,False,for givbacks verification work! 
68,1072,635a845d1ab9982803029646,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,Cherik#4711,for APIgiv ,635a845d1ab998280302949a,635a845d1ab998280302949a,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,8.43,89.0,False,for APIgiv 
69,191,635a845d1ab99828030292d5,2022-04-20T22:00:00.000Z,Mo 🤖#0356,mohammad_ranjbar_z#2709,For helping on giv power ,635a845d1ab9982803029245,0,635a845d1ab9982803029245,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,8.43,89.0,False,For helping on giv power 
70,424,635a845d1ab99828030293be,2022-04-27T22:00:00.000Z,"sem(🌸,🐝)#0161",mateodaza#3156,for his support on GIV POWAH smart contracts ,0,0,635a845d1ab99828030293d6,divine_comedian#5493,hanners717#2022,freshelle#9882,25.63,89.0,False,for his support on GIV POWAH smart contracts 
71,1131,635a845d1ab9982803029681,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,mateodaza#3156,for working hard on the subgraph and backend of the CULT / ETH regen farm ,635a845d1ab9982803029671,635a845d1ab9982803029671,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,15.0,89.0,False,for working hard on the subgraph and backend of the CULT / ETH regen farm 
74,136,635a845d1ab998280302929e,2022-04-20T22:00:00.000Z,santigs#9769,karmaticacid#1218,for creating PoignART integration forum ost ,635a845d1ab9982803029257,0,0,cuidadopeligro#4788,Nikola Creatrix#5026,WhyldWanderer#7002,37.8,89.0,False,for creating PoignART integration forum ost 
75,881,635a845d1ab9982803029587,2022-05-05T22:00:00.000Z,mohammad_ranjbar_z#2709,"Griff (💜,💜)#8888","for being on top of the GIVback round 9 distribution this morning within hours, turning around the distribution all while fixing a small error - a lot of work there! ",635a845d1ab998280302921b,0,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,21.3,89.0,False,"for being on top of the GIVback round 9 distribution this morning within hours, turning around the distribution all while fixing a small error - a lot of work there! "
76,858,635a845d1ab9982803029570,2022-05-04T22:00:00.000Z,Mo 🤖#0356,Tosin#8012,for tirelessly working and being on top of GIVpower. ,635a845d1ab9982803029245,0,635a845d1ab99828030294b9,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,11.1,89.0,False,for tirelessly working and being on top of GIVpower. 
78,736,635a845d1ab99828030294f6,2022-05-04T22:00:00.000Z,Mo 🤖#0356,karmaticacid#1218,for working hard on updating & revising GIVpower ,635a845d1ab9982803029245,0,635a845d1ab99828030294b9,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,11.1,89.0,False,for working hard on updating & revising GIVpower 
80,1056,635a845d1ab9982803029636,2022-05-11T22:00:00.000Z,mateodaza#3156,mohammad_ranjbar_z#2709,For pushing hard for delivering CULT/ETH regen farm ,635a845d1ab9982803029635,635a845d1ab9982803029635,0,cuidadopeligro#4788,ClaraZi#5313,WhyldWanderer#7002,10.67,89.0,False,For pushing hard for delivering CULT/ETH regen farm 
82,1021,635a845d1ab9982803029613,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,Cotabe#4096,for being an amazing mentor on how to use APIgive... I can't believe I learned the basics of how to use it so quick. You rock!!! ,635a845d1ab998280302949a,635a845d1ab998280302949a,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,11.1,89.0,False,for being an amazing mentor on how to use APIgive... I can't believe I learned the basics of how to use it so quick. You rock!!! 
83,648,635a845d1ab998280302949e,2022-05-02T22:00:00.000Z,mohammad_ranjbar_z#2709,MoeShehab#3487,for their response on this 🔥 ,0,0,635a845d1ab9982803029496,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,2.83,55.0,False,for their response on this 🔥 
84,325,635a845d1ab998280302935b,2022-04-20T22:00:00.000Z,Mo 🤖#0356,Tosin#8012,for GIVpower design efforts. ,635a845d1ab9982803029245,635a845d1ab9982803029258,635a845d1ab9982803029245,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,4.1,89.0,False,for GIVpower design efforts. 
86,66,635a845d1ab9982803029258,2022-04-19T22:00:00.000Z,Mo 🤖#0356,"Griff (💜,💜)#8888",for the incredible work on the GIVpower designs! they are really coming along! ,635a845d1ab9982803029245,0,635a845d1ab9982803029245,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,15.43,89.0,False,for the incredible work on the GIVpower designs! they are really coming along! 
87,553,635a845d1ab998280302943f,2022-04-27T22:00:00.000Z,Mo 🤖#0356,Dr. Suga#8514,GIVpower design ,635a845d1ab9982803029245,635a845d1ab9982803029258,635a845d1ab99828030293ef,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,4.8,89.0,False,GIVpower design 
88,566,635a845d1ab998280302944c,2022-04-27T22:00:00.000Z,Mo 🤖#0356,Tosin#8012,for his work on GIVpower ,635a845d1ab9982803029245,635a845d1ab9982803029258,635a845d1ab99828030293ef,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,4.8,89.0,False,for his work on GIVpower 
89,10,635a845d1ab9982803029220,2022-04-17T22:00:00.000Z,mohammad_ranjbar_z#2709,divine_comedian#5493,"for tackling all these givback script modifications, week after week, with such zeal and expertisse ",635a845d1ab998280302921b,635a845d1ab998280302921b,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,15.43,89.0,False,"for tackling all these givback script modifications, week after week, with such zeal and expertisse "
90,982,635a845d1ab99828030295ec,2022-05-09T22:00:00.000Z,mohammad_ranjbar_z#2709,Cotabe#4096,for all the amazing work deploying the APIgive! And for granting me access and nudging me to start playing with it 🙂 ,635a845d1ab998280302949a,635a845d1ab998280302949a,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,15.43,89.0,False,for all the amazing work deploying the APIgive! And for granting me access and nudging me to start playing with it 🙂 
91,119,635a845d1ab998280302928d,2022-04-20T22:00:00.000Z,Mo 🤖#0356,karmaticacid#1218,for working on GIVpower designs ,635a845d1ab9982803029245,635a845d1ab9982803029258,635a845d1ab9982803029245,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,4.1,89.0,False,for working on GIVpower designs 
92,158,635a845d1ab99828030292b4,2022-04-20T22:00:00.000Z,mohammad_ranjbar_z#2709,divine_comedian#5493,for his constant work making our givbacks scripts better ,635a845d1ab998280302921b,635a845d1ab998280302921b,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,15.0,89.0,False,for his constant work making our givbacks scripts better 
93,520,635a845d1ab998280302941e,2022-04-27T22:00:00.000Z,Mo 🤖#0356,divine_comedian#5493,for working overtime on the GIvpower designs ,635a845d1ab9982803029245,0,635a845d1ab99828030293ef,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,16.13,89.0,False,for working overtime on the GIvpower designs 
94,472,635a845d1ab99828030293ee,2022-04-27T22:00:00.000Z,Mo 🤖#0356,mateodaza#3156,for working SO HARD to get GIV POWAH designs out soon ,635a845d1ab9982803029245,635a845d1ab9982803029258,635a845d1ab99828030293ef,divine_comedian#5493,Nikola Creatrix#5026,freshelle#9882,4.8,89.0,False,for working SO HARD to get GIV POWAH designs out soon 
99,813,635a845d1ab9982803029543,2022-05-04T22:00:00.000Z,"Griff (💜,💜)#8888",Giantkin#8403,for working with me on the Paramate.. regen pool. ,0,635a845d1ab99828030294bc,0,Danibelle the Uno and Only#6791,ClaraZi#5313,mateodaza#3156,4.83,55.0,False,for working with me on the Paramate.. regen pool. 
102,747,635a845d1ab9982803029501,2022-05-04T22:00:00.000Z,divine_comedian#5493,karmaticacid#1218,for getting GIVbacks out as prompty as possible wherever possible ,0,635a845d1ab99828030294c7,635a845d1ab998280302923c,Danibelle the Uno and Only#6791,hanners717#2022,freshelle#9882,0.6,55.0,False,for getting GIVbacks out as prompty as possible wherever possible 
105,678,635a845d1ab99828030294bc,2022-05-04T22:00:00.000Z,"Griff (💜,💜)#8888",divine_comedian#5493,for pushing forward the parametrization of the regen pool ,635a845d1ab998280302946f,0,0,Danibelle the Uno and Only#6791,ClaraZi#5313,mateodaza#3156,21.03,55.0,False,for pushing forward the parametrization of the regen pool 
106,739,635a845d1ab99828030294f9,2022-05-04T22:00:00.000Z,"Griff (💜,💜)#8888",karmaticacid#1218,for paramaterizing the regen pool ,635a845d1ab998280302946f,635a845d1ab99828030294bc,0,Danibelle the Uno and Only#6791,ClaraZi#5313,mateodaza#3156,8.87,55.0,False,for paramaterizing the regen pool 
108,1031,635a845d1ab998280302961d,2022-05-11T22:00:00.000Z,Ramin#4479,Carlos096#8712,the dev team !!! ,0,635a845d1ab9982803029642,635a845d1ab9982803029642,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,2.87,55.0,False,the dev team !!! 
113,192,635a845d1ab99828030292d6,2022-04-20T22:00:00.000Z,Ramin#4479,mohammad_ranjbar_z#2709,For their amazing release and consistent improvments ,0,0,635a845d1ab9982803029225,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,20.47,55.0,False,For their amazing release and consistent improvments 
115,1052,635a845d1ab9982803029632,2022-05-11T22:00:00.000Z,Ramin#4479,Cherik#4711,for fix donation issues. ,0,635a845e1ab99828030296b8,0,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,7.17,55.0,False,for fix donation issues. 
116,951,635a845d1ab99828030295cd,2022-05-06T22:00:00.000Z,willyfox#1178,Yass#3392,for his valuable advice and involvement with parameterizing the Regen pool! ,635a845d1ab99828030294fa,635a845d1ab99828030294fa,0,Danibelle the Uno and Only#6791,geleeroyale#3228,mateodaza#3156,3.0,55.0,False,for his valuable advice and involvement with parameterizing the Regen pool! 
121,880,635a845d1ab9982803029586,2022-05-05T22:00:00.000Z,divine_comedian#5493,"Griff (💜,💜)#8888","for being on top of the GIVback round 9 distribution this morning within hours, turning around the distribution all while fixing a small error - a lot of work there! ",0,0,635a845d1ab998280302923c,Danibelle the Uno and Only#6791,hanners717#2022,freshelle#9882,4.5,55.0,False,"for being on top of the GIVback round 9 distribution this morning within hours, turning around the distribution all while fixing a small error - a lot of work there! "
122,832,635a845d1ab9982803029556,2022-05-04T22:00:00.000Z,Ramin#4479,mateodaza#3156,for great dev work this week ,0,0,635a845d1ab998280302952a,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,20.47,55.0,False,for great dev work this week 
123,1175,635a845e1ab99828030296ad,2022-05-11T22:00:00.000Z,Ramin#4479,MoeNick#1374,for all frontend efforts. ,0,0,635a845d1ab998280302952a,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,20.47,55.0,False,for all frontend efforts. 
124,774,635a845d1ab998280302951c,2022-05-04T22:00:00.000Z,"Griff (💜,💜)#8888",Carlos096#8712,for givbacks verification work! ,635a845d1ab99828030294e3,635a845d1ab99828030294bc,0,Danibelle the Uno and Only#6791,ClaraZi#5313,mateodaza#3156,6.27,55.0,False,for givbacks verification work! 
128,416,635a845d1ab99828030293b6,2022-04-27T22:00:00.000Z,Ramin#4479,divine_comedian#5493,"for being an amazing army of devs and their continuous working maintaing the dapp, squishing bugs and exploring new features ",0,0,635a845d1ab998280302938f,Danibelle the Uno and Only#6791,ClaraZi#5313,freshelle#9882,20.47,55.0,False,"for being an amazing army of devs and their continuous working maintaing the dapp, squishing bugs and exploring new features "
132,281,635a845d1ab998280302932f,2022-04-20T22:00:00.000Z,mohammad_ranjbar_z#2709,mateodaza#3156,for all development work this week ,635a845d1ab99828030292c9,635a845d1ab9982803029313,635a845d1ab9982803029313,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,2.0,55.0,False,for all development work this week 
135,253,635a845d1ab9982803029313,2022-04-20T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,"for awesome dev work as always, happy to be part of this great team! ",635a845d1ab99828030292c9,0,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,6.17,55.0,False,"for awesome dev work as always, happy to be part of this great team! "
137,409,635a845d1ab99828030293af,2022-04-27T22:00:00.000Z,MoeNick#1374,divine_comedian#5493,"for being a great PM, hosting daily dev meetings and coordinating resources ",635a845d1ab99828030292c1,0,0,divine_comedian#5493,hanners717#2022,mateodaza#3156,7.83,55.0,False,"for being a great PM, hosting daily dev meetings and coordinating resources "
138,1062,635a845d1ab998280302963c,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,MoeShehab#3487,our awesome dev team @CarlosQ. For all the great efforts you guys put. ,635a845d1ab99828030292c9,635a845d1ab9982803029313,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,3.77,55.0,False,our awesome dev team @CarlosQ. For all the great efforts you guys put. 
139,830,635a845d1ab9982803029554,2022-05-04T22:00:00.000Z,mohammad_ranjbar_z#2709,mateodaza#3156,for great dev work this week ,635a845d1ab99828030292c9,635a845d1ab9982803029313,635a845d1ab9982803029512,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,2.0,55.0,False,for great dev work this week 
142,1027,635a845d1ab9982803029619,2022-05-11T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,the dev team !!! ,635a845d1ab99828030292c9,635a845d1ab9982803029313,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,3.5,55.0,False,the dev team !!! 
143,480,635a845d1ab99828030293f6,2022-04-27T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,for being an awesome dev team! ,635a845d1ab99828030292c9,635a845d1ab9982803029313,635a845d1ab99828030293eb,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,2.0,55.0,False,for being an awesome dev team! 
144,361,635a845d1ab998280302937f,2022-04-26T22:00:00.000Z,MoeNick#1374,Carlos096#8712,"for great meetup, I am jealous! 😆 ",635a845d1ab998280302937e,635a845d1ab998280302937e,0,divine_comedian#5493,hanners717#2022,mateodaza#3156,3.93,55.0,False,"for great meetup, I am jealous! 😆 "
145,889,635a845d1ab998280302958f,2022-05-05T22:00:00.000Z,willyfox#1178,"Griff (💜,💜)#8888",for helping parameterize the regen pool so we can get this thing launched asap! ,635a845d1ab99828030294fa,635a845d1ab99828030294fa,0,Danibelle the Uno and Only#6791,geleeroyale#3228,mateodaza#3156,3.67,55.0,False,for helping parameterize the regen pool so we can get this thing launched asap! 
146,38,635a845d1ab998280302923c,2022-04-18T22:00:00.000Z,divine_comedian#5493,freshelle#9882,for working on Retroactive GIVbacks ,0,635a845d1ab9982803029241,0,Danibelle the Uno and Only#6791,hanners717#2022,freshelle#9882,20.7,55.0,False,for working on Retroactive GIVbacks 
147,440,635a845d1ab99828030293ce,2022-04-27T22:00:00.000Z,MoeNick#1374,mateodaza#3156,"for doing a retreat, SO JEALOUS ",635a845d1ab998280302937e,635a845d1ab998280302937e,0,divine_comedian#5493,hanners717#2022,mateodaza#3156,3.93,55.0,False,"for doing a retreat, SO JEALOUS "
150,642,635a845d1ab9982803029498,2022-05-01T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,for being fast at fixing issues ! ,635a845d1ab9982803029495,0,635a845d1ab9982803029496,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,4.63,55.0,False,for being fast at fixing issues ! 
151,764,635a845d1ab9982803029512,2022-05-04T22:00:00.000Z,mohammad_ranjbar_z#2709,Carlos096#8712,dev team for awesome work! ,635a845d1ab99828030292c9,635a845d1ab9982803029313,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,3.5,55.0,False,dev team for awesome work! 
153,299,635a845d1ab9982803029341,2022-04-20T22:00:00.000Z,mateodaza#3156,Cotabe#4096,All Devs for the amazing work... you are killing it guys ,0,635a845d1ab99828030292c8,0,cuidadopeligro#4788,ClaraZi#5313,WhyldWanderer#7002,6.17,55.0,False,All Devs for the amazing work... you are killing it guys 
154,301,635a845d1ab9982803029343,2022-04-20T22:00:00.000Z,mohammad_ranjbar_z#2709,Cotabe#4096,All Devs for the amazing work... you are killing it guys ,635a845d1ab99828030292c9,635a845d1ab9982803029313,0,divine_comedian#5493,karmaticacid#1218,WhyldWanderer#7002,3.5,55.0,False,All Devs for the amazing work... you are killing it guys 
156,922,635a845d1ab99828030295b0,2022-05-05T22:00:00.000Z,MoeNick#1374,missgene#7773,for all the Dapp PM work ,635a845d1ab99828030292c1,0,0,divine_comedian#5493,hanners717#2022,mateodaza#3156,7.83,55.0,False,for all the Dapp PM work 
