USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
oyealmond#0,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,6505.522130125493,0.0,0.0,0.0,6505.522130125493
cotabe#0,0xe64113140960528f6af928d7ca4f45d192286a7a,4803.129707442127,0.0,0.0,0.0,4803.129707442127
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,3956.7270387226426,0.0,0.0,0.0,3956.7270387226426
yass.o#0,0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,3695.1365699112803,0.0,0.0,0.0,3695.1365699112803
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,3586.939465010246,0.0,0.0,0.0,3586.939465010246
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,3202.0864716280853,0.0,0.0,0.0,3202.0864716280853
mateodaza,0x00d18ca9782be1caef611017c2fbc1a39779a57c,2383.075475035444,590.8164463656387,300.0,0.0,2973.891921401083
mohammad_ranjbar_z#0,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,2673.4271995799922,0.0,0.0,0.0,2673.4271995799922
cuidadopeligro,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,2059.853743938683,492.34703863803236,250.0,0.0,2552.200782576715
divine_comedian#0,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,2487.163829117452,0.0,0.0,0.0,2487.163829117452
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,1968.0916423137546,510.0715320290015,259.0,0.0,2478.163174342756
carlos096#0,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,2473.46799305403,0.0,0.0,0.0,2473.46799305403
Cori#8483,0xd1da06878d2817a358498c384418417a752dfa68,2378.9667242164173,0.0,0.0,0.0,2378.9667242164173
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,2299.12,2299.12
aabugosh#0,0x33878e070db7f70d2953fe0278cd32adf8104572,2111.8979209796867,0.0,0.0,0.0,2111.8979209796867
moenick#0,0xa4d506434445bb7303ea34a07bc38484cdc64a95,1959.8741406757015,0.0,0.0,0.0,1959.8741406757015
hanners717#0,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,1943.439137399595,0.0,0.0,0.0,1943.439137399595
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,1942.0695537932527,0.0,0.0,0.0,1942.0695537932527
brichis,0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,1698.2836718643393,194.96942730066078,99.0,0.0,1893.253099165
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,1687.3270030136018,0.0,0.0,0.0,1687.3270030136018
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,1329.8656817582853,181.18371021879588,92.0,0.0,1511.049391977081
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,803.9455769228767,561.2756240473568,285.0,0.0,1365.2212009702334
suga,0x2fee53687906ba239602ed42cceee2ac8a4ada36,654.660963831576,590.8164463656387,300.0,0.0,1245.4774101972148
clarazi,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,546.4638589305415,498.2552031016887,253.0,0.0,1044.7190620322303
alireza7612#0,0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,1014.861452299577,0.0,0.0,0.0,1014.861452299577
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,1002.5351998424971,0.0,0.0,0.0,1002.5351998424971
missgene,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,384.8529933821608,510.0715320290015,259.0,0.0,894.9245254111622
ramin,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,677.9438851393936,202.84697991886932,103.0,0.0,880.790865058263
freshelle#0,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,861.4680883892496,0.0,0.0,0.0,861.4680883892496
