USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
"Griff (💜,💜)#8888",0x839395e20bbb182fa440d08f850e6c7a8f6f0780,6659.604345969583,430.92666397741027,220.0,0.0,7090.531009946993
WhyldWanderer#7002,0xed8db37778804a913670d9367aaf4f043aad938b,4542.377317711165,266.3910286405809,136.0,0.0,4808.768346351746
divine_comedian#5493,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,4712.544495360857,0.0,0.0,0.0,4712.544495360857
karmaticacid#1218,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,4415.7346302709075,0.0,0.0,0.0,4415.7346302709075
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,2925.8963332169487,0.0,0.0,0.0,2925.8963332169487
mohammad_ranjbar_z#2709,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,2809.9382291696475,0.0,0.0,0.0,2809.9382291696475
Dr. Suga#8514,0x2fee53687906ba239602ed42cceee2ac8a4ada36,2086.5669193916738,346.7000887454619,177.0,0.0,2433.2670081371357
freshelle#9882,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,2390.02338150868,0.0,0.0,0.0,2390.02338150868
willyfox#1178,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,2359.3632726419355,0.0,0.0,0.0,2359.3632726419355
MoeNick#1374,0xa4d506434445bb7303ea34a07bc38484cdc64a95,2298.4718676198704,0.0,0.0,0.0,2298.4718676198704
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,2081.04,2081.04
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,1772.9618897709904,0.0,0.0,0.0,1772.9618897709904
ReForest,missing user address,1765.1717921801394,0.0,0.0,0.0,1765.1717921801394
mateodaza#3156,0x00d18ca9782be1caef611017c2fbc1a39779a57c,1724.9706004842337,0.0,0.0,0.0,1724.9706004842337
Cherik#4711,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,1457.9632188381822,0.0,0.0,0.0,1457.9632188381822
Carlos096#8712,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,1391.425779782381,0.0,0.0,0.0,1391.425779782381
Rodricast#1415,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,1288.6536666113366,0.0,0.0,0.0,1288.6536666113366
ahmad#7204,0x33878e070db7f70d2953fe0278cd32adf8104572,1243.4853943414475,0.0,0.0,0.0,1243.4853943414475
Ramin#4479,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,764.7517364302927,470.10181524808394,240.0,0.0,1234.8535516783766
paxthemax#4454,missing user address,1173.5531879868809,0.0,0.0,0.0,1173.5531879868809
chadfi#3247,missing user address,886.6417496522788,0.0,0.0,0.0,886.6417496522788
geleeroyale#3228,0x701d0ecb3ba780de7b2b36789aec4493a426010a,826.6794388382967,0.0,0.0,0.0,826.6794388382967
cuidadopeligro#4788,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,0.0,807.0081161758774,412.0,0.0,807.0081161758774
Mo 🤖#0356,0x17c8020de84d4097b01387823f9d33ff8e62577c,796.8769553943986,0.0,0.0,0.0,796.8769553943986
pKrepe,missing user address,789.3369985518776,0.0,0.0,0.0,789.3369985518776
"sem(🌸,🐝)#0161",0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,770.6836456049773,0.0,0.0,0.0,770.6836456049773
T Wells,missing user address,737.9152075737368,0.0,0.0,0.0,737.9152075737368
catarina,missing user address,557.563728027749,0.0,0.0,0.0,557.563728027749
hanners717#2022,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,537.9098120875283,0.0,0.0,0.0,537.9098120875283
Annn3,missing user address,516.2547701606671,0.0,0.0,0.0,516.2547701606671
