index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
612,635a845d1ab9982803028ad1,2022-03-02T23:00:00.000Z,"Griff (💜,💜)#8888",Dr. Suga#8514,for wonderful check in for comms and support and comms support 😄 !praise and for amazing EthDen talks !praise for loads of info for upcoming EthDen article !praise for great presence at EthDen and all over! !praise for Meet the Makers ,0,144,144,,635a845d1ab9982803028ab2,,True,False,False,hanners717#2022,fuscia,ClaraZi#5313,52.8,144
595,635a845d1ab9982803028ac0,2022-03-02T23:00:00.000Z,"Griff (💜,💜)#8888",Dr. Suga#8514,for wonderful check in for comms and support and comms support 😄 and for amazing EthDen talks for loads of info for upcoming EthDen article for great presence at EthDen and all over! for Meet the Makers ,0,144,144,,635a845d1ab9982803028ab2,635a845d1ab9982803028ad1,True,False,False,hanners717#2022,fuscia,ClaraZi#5313,9.6,144
419,635a845d1ab9982803028a10,2022-03-01T23:00:00.000Z,willyfox#1178,markop#2007,for shilling Giveth at ETHDenver. ,8,0,144,,,635a845d1ab9982803028871,False,True,False,hanners717#2022,cuidadopeligro#4788,Nikola Creatrix#5026,7.47,144
581,635a845d1ab9982803028ab2,2022-03-02T23:00:00.000Z,"Griff (💜,💜)#8888",Dr. Suga#8514,for wonderful check in for comms and support and comms support 😄 and for amazing EthDen talks for loads of info for upcoming EthDen article for great presence at EthDen and all over! for Meet the Makers ,13,144,0,,,,False,False,True,hanners717#2022,fuscia,ClaraZi#5313,52.33,144
78,635a845d1ab99828030288bb,2022-02-16T23:00:00.000Z,Ramin#4479,mateodaza#3156,"for being the best team mates ever, working with you is amazing ",1,8,144,,635a845d1ab9982803028888,,False,False,False,Danibelle the Uno and Only#6791,cuidadopeligro#4788,Nikola Creatrix#5026,48.6,143
164,635a845d1ab9982803028911,2022-02-22T23:00:00.000Z,WhyldWanderer#7002,ezetec,and for today's Community Synch Call. I've learnt a lot from you and got excited for the future of giving 💜💜 ,144,3,5,,,,False,False,False,Nikola Creatrix#5026,divine_comedian#5493,freshelle#9882,50.67,141
811,635a845d1ab9982803028b98,2022-03-09T23:00:00.000Z,"Griff (💜,💜)#8888",karmaticacid#1218,"for representing at The DAOist Mexico, giving out tons of swag, and sharing our message so far ",5,34,144,,,635a845d1ab9982803028b5b,False,False,False,hanners717#2022,fuscia,ClaraZi#5313,17.8,139
820,635a845d1ab9982803028ba1,2022-03-09T23:00:00.000Z,"Griff (💜,💜)#8888",karmaticacid#1218,for being the best giveth shill ,5,13,144,635a845d1ab9982803028b98,,,False,False,False,hanners717#2022,fuscia,ClaraZi#5313,52.5,139
777,635a845d1ab9982803028b76,2022-03-09T23:00:00.000Z,"Griff (💜,💜)#8888",Carlos096#8712,"for attending to Daoist Mexico, it was great to get people to know about giveth! ",5,34,144,,,635a845d1ab9982803028b5b,False,False,False,hanners717#2022,fuscia,ClaraZi#5313,17.8,139
341,635a845d1ab99828030289c2,2022-02-23T23:00:00.000Z,"Griff (💜,💜)#8888",WhyldWanderer#7002,for representing Giveth at ETHDenver & The DAOists ,5,34,144,635a845d1ab9982803028973,,,False,False,False,hanners717#2022,fuscia,ClaraZi#5313,59.5,139
