USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
divine_comedian,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,5240.9296976086625,2337.9900744416873,114.0,0.0,7578.91977205035
almondoyealmond,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,6993.187329275889,348.64764267990074,17.0,0.0,7341.83497195579
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,4366.385201514354,2768.672456575682,135.0,0.0,7135.057658090036
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,4014.666219389466,2666.1290322580644,130.0,0.0,6680.795251647531
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,4829.006565390334,0.0,0.0,0.0,4829.006565390334
whyldwanderer,0xed8db37778804a913670d9367aaf4f043aad938b,2395.49144582355,2379.0074441687343,116.0,0.0,4774.498889992285
cherrywiner,0x585c4d8f227ad78b0991176f0df27d2393f7228d,1682.5475631379684,2830.1985111662534,138.0,0.0,4512.746074304222
ramin,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,1489.2605549432124,2789.181141439206,136.0,0.0,4278.441696382419
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,3412.624718454975,0.0,0.0,0.0,3412.624718454975
hanners717#0,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,2721.8613121196145,0.0,0.0,0.0,2721.8613121196145
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,1840.979537068098,184.57816377171216,9.0,0.0,2025.55770083981
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,1733.2457947956107,0.0,0.0,0.0,1733.2457947956107
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,1701.5594000095834,0.0,0.0,0.0,1701.5594000095834
kkechy#2713,0x9c82ec725db8dd4789427148b95e9a3ed1245154,1295.9735467484547,0.0,0.0,0.0,1295.9735467484547
carlos096,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,966.435040973786,0.0,0.0,0.0,966.435040973786
frunjyan,0x52ff9be3a6758f5d3b2f2949c7e9c95563d53777,903.0622514017351,0.0,0.0,0.0,903.0622514017351
ae2079,0x83b94f919610db69ab1ad74d072f73cef697c703,896.7249724445294,0.0,0.0,0.0,896.7249724445294
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,896.7249724445294,0.0,0.0,0.0,896.7249724445294
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,827.0149039152726,0.0,0.0,0.0,827.0149039152726
moenick,0xa4d506434445bb7303ea34a07bc38484cdc64a95,795.3285091292478,0.0,0.0,0.0,795.3285091292478
iviangita#0,0xb760fe1bbc4a2752abcbb28291a57cb0ca99ff44,763.6421143432212,0.0,0.0,0.0,763.6421143432212
giantkin#0,0xff75e131c711e4310c045317779d39b3b4f718c4,712.9438826855803,0.0,0.0,0.0,712.9438826855803
parrachia#0,0x144c4e5027b69f7798b2b162d924bcae5c149f15,605.2101404130929,0.0,0.0,0.0,605.2101404130929
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,605.2101404130921,0.0,0.0,0.0,605.2101404130921
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,595.704221977285,0.0,0.0,0.0,595.704221977285
aabugosh,0x33878e070db7f70d2953fe0278cd32adf8104572,579.8610245842721,0.0,0.0,0.0,579.8610245842721
juankbell,0x7d547666209755fb833f9b37eebea38ebf513abb,564.0178271912588,0.0,0.0,0.0,564.0178271912588
kohx,0x140d3f60ac840571a3e08e218b823094d4715564,564.0178271912588,0.0,0.0,0.0,564.0178271912588
danidiabella#0,0x5d28fe1e9f895464aab52287d85ebff32b351674,564.0178271912588,0.0,0.0,0.0,564.0178271912588
"Rod Mamin[LunCo.Space, Thailand]#4213",0xa64f2228ccec96076c82abb903021c33859082f8,564.0178271912588,0.0,0.0,0.0,564.0178271912588
paul_burg,missing user address,564.0178271912588,0.0,0.0,0.0,564.0178271912588
vladhzc#0420,0x41cb654d1f47913acab158a8199191d160dabe4a,564.0178271912588,0.0,0.0,0.0,564.0178271912588
snakey_jakey.,0xb9573982875b83aadc1296726e2ae77d13d9b98f,560.8491877126563,0.0,0.0,0.0,560.8491877126563
tamarandom,missing user address,548.1746297982465,0.0,0.0,0.0,548.1746297982465
greenbee9327,0x44ac194359fa44ece6cb2e53e8c90547bccb95a0,545.0059903196434,0.0,0.0,0.0,545.0059903196434
spacemonk5821,0xbba428c7029d1d1e5a692908a231a5fa79f6fe39,519.656874490823,0.0,0.0,0.0,519.656874490823
lumina.envision,0x7d85fcbb505d48e6176483733b62b51704e0bf95,497.4763981406046,0.0,0.0,0.0,497.4763981406046
helpersfoundation#4702,missing user address,497.4763981406046,0.0,0.0,0.0,497.4763981406046
guil.is,0xd11256d99f8833bee0b99203ddcfe4cd6c823d8d,456.2840849187714,0.0,0.0,0.0,456.2840849187714
cuidadopeligro#0,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,383.40537691091146,0.0,0.0,0.0,383.40537691091146
lordgriffi,missing user address,373.89945847510404,0.0,0.0,0.0,373.89945847510404
steetweets,0xdb7a41e39807e8c988859f150296db92674b7dc7,348.5503426462841,0.0,0.0,0.0,348.5503426462841
