,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DISMISSAL AGREED,ORIGINAL MSG
47,276,63e50ba4392b1017e3825806,2023-02-09 16:05:08,Cori#8483,dr.suga,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,False,True,False,divine_comedian,hanners717,freshelle,0.0,89.0,False,for super fast support to get the syria-turkey earthquake relief post out a few hours ago
135,275,63e50ba3392b1017e38257ff,2023-02-09 16:05:07,rodricast#0,dr.suga,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,True,False,False,clarazi,danibelle_the_uno_and_only,almondoyealmond,18.333333333333332,55.0,False,for super fast support to get the syria-turkey earthquake relief post out a few hours ago
140,273,63e50ba3392b1017e38257f1,2023-02-09 16:05:07,whyldwanderer#0,dr.suga,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,True,False,False,clarazi,cori,freshelle,0.0,55.0,False,for super fast support to get the syria-turkey earthquake relief post out a few hours ago
142,266,63e50b58392b1017e382579e,2023-02-09 16:03:53,missgene#0,NicoBals#2154,for spending time together in the Philippines. I wish i was there!,True,False,False,clarazi,danibelle_the_uno_and_only,almondoyealmond,18.666666666666668,55.0,False,for spending time together in the Philippines. I wish i was there!
144,736,63f42020392b1017e3826d56,2023-02-21 2:36:32,danidiabella#0,brichis#0,For being kind and helping me to take notes on the DECENTRAL call since it was my first call and I was having trouble keeping up with the rhythm 🙏,True,False,False,divine_comedian,hanners717,freshelle,25.333333333333332,55.0,False,For being kind and helping me to take notes on the DECENTRAL call since it was my first call and I was having trouble keeping up with the rhythm 🙏
351,271,63e50ba2392b1017e38257e2,2023-02-09 16:05:06,griffgreen#0,dr.suga,for super fast support to get the syria-turkey earthquake relief post out a few hours ago,True,False,False,cuidadopeligro,cori,almondoyealmond,12.333333333333334,34.0,False,for super fast support to get the syria-turkey earthquake relief post out a few hours ago
742,113,63dbd3cf392b1017e3825002,2023-02-02 16:16:31,_cherik#0,moenick#0,"for the editor! ,#",True,False,False,cuidadopeligro,nikola_creatrix,freshelle,6.0,13.0,False,"for the editor! ,#"
