USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
divine_comedian#0,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,6655.205312227514,0.0,0.0,0.0,6655.205312227514
hanners717,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,2893.19203165873,2856.044362292052,120.0,0.0,5749.236393950781
cherrywiner,0x585c4d8f227ad78b0991176f0df27d2393f7228d,2057.189080421222,2427.637707948244,102.0,0.0,4484.826788369466
yegorgolovnia,0xd00cfa25a52b4178ceea349bf4abdc5cf8b8cea4,3960.650345428936,0.0,0.0,0.0,3960.650345428936
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,3679.1038969749816,0.0,0.0,0.0,3679.1038969749816
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,989.7307666510162,2427.637707948244,102.0,0.0,3417.3684745992605
carlos096,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,3292.193440203904,0.0,0.0,0.0,3292.193440203904
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,616.6385404789055,2308.6358595194083,97.0,0.0,2925.274399998314
work_0xj4an,0xfef5a1a2b3754a2f53161eaaacb3eb889f004d4a,0.0,2856.044362292052,120.0,0.0,2856.044362292052
snakey_jakey.,0xb9573982875b83aadc1296726e2ae77d13d9b98f,2585.7364008317127,0.0,0.0,0.0,2585.7364008317127
dearhaija,0xd30e526d3b5a65c68c0224fdad1096c9023b4f1b,1931.0977262056476,0.0,0.0,0.0,1931.0977262056476
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,1891.3703132336177,0.0,0.0,0.0,1891.3703132336177
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1889.6430344087466,0.0,0.0,0.0,1889.6430344087466
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,1886.188476759005,0.0,0.0,0.0,1886.188476759005
oyealmond#0,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,1267.8226574552286,0.0,0.0,0.0,1267.8226574552286
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,1207.3678985847475,0.0,0.0,0.0,1207.3678985847475
alireza7612#0,0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,1145.1858608893956,0.0,0.0,0.0,1145.1858608893956
charlie_rgb,0x25ed90139289126aed5cb0d71364b3bf3071af43,1095.09477496814,0.0,0.0,0.0,1095.09477496814
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,899.9122677577303,0.0,0.0,0.0,899.9122677577303
melonipinjusic,missing user address,899.9122677577303,0.0,0.0,0.0,899.9122677577303
missgene#0,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,841.1847877121204,0.0,0.0,0.0,841.1847877121204
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,813.5483265141861,0.0,0.0,0.0,813.5483265141861
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,701.2752028975788,0.0,0.0,0.0,701.2752028975788
aabugosh,0x33878e070db7f70d2953fe0278cd32adf8104572,614.9112616540345,0.0,0.0,0.0,614.9112616540345
zeptimusq#0,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,578.638406331746,0.0,0.0,0.0,578.638406331746
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,564.8201757327789,0.0,0.0,0.0,564.8201757327789
kkechy#2713,0x9c82ec725db8dd4789427148b95e9a3ed1245154,551.0019451338119,0.0,0.0,0.0,551.0019451338119
moenick,0xa4d506434445bb7303ea34a07bc38484cdc64a95,547.54738748407,0.0,0.0,0.0,547.54738748407
