USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,20256.047318171237,0.0,0.0,0.0,20256.047318171237
divine_comedian,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,13311.498377707057,769.2417529880479,202.0,0.0,14080.740130695105
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,14000.945183575255,0.0,0.0,0.0,14000.945183575255
carlos096,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,12219.735154855241,0.0,0.0,0.0,12219.735154855241
ramin,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,9921.022681052551,910.142470119522,239.0,0.0,10831.165151172074
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,7957.8521151905625,0.0,0.0,0.0,7957.8521151905625
karmaticacid,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,6418.699681751147,860.6368127490041,226.0,0.0,7279.336494500151
whyldwanderer,0xed8db37778804a913670d9367aaf4f043aad938b,6058.1173329193525,845.4043027888446,222.0,0.0,6903.521635708197
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,6193.335713731275,0.0,0.0,0.0,6193.335713731275
almondoyealmond,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,5091.5563145230135,913.9505976095618,240.0,0.0,6005.506912132575
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,5735.04,5735.04
mohammad_ranjbar_z,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,4549.013428549251,0.0,0.0,0.0,4549.013428549251
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,4248.528137856089,0.0,0.0,0.0,4248.528137856089
greenbee9327,0x44ac194359fa44ece6cb2e53e8c90547bccb95a0,3986.4381898626107,0.0,0.0,0.0,3986.4381898626107
koday.eth,0xc584f09928d490237831f6e5da805cba82652497,3305.338197624778,152.32509960159362,40.0,0.0,3457.6632972263715
missgene,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,2277.010758363736,864.4449402390438,227.0,0.0,3141.4556986027796
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,2196.8813475122256,913.9505976095618,240.0,0.0,3110.8319451217876
snakey_jakey.,0xb9573982875b83aadc1296726e2ae77d13d9b98f,3003.183544205542,0.0,0.0,0.0,3003.183544205542
steffansteetweets9260,0xdb7a41e39807e8c988859f150296db92674b7dc7,2076.6872312349615,913.9505976095618,240.0,0.0,2990.637828844523
rolazo,0xd929f5975a58e086d76229bdb384627408b38d96,2872.973251571839,0.0,0.0,0.0,2872.973251571839
hanners717,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,2622.5688426608713,148.5169721115538,39.0,0.0,2771.0858147724252
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,2412.2291391756585,0.0,0.0,0.0,2412.2291391756585
rachelopolis,0x63d174bcba40f77e82e25b559a389c147bdbdb1d,2407.2210509974384,0.0,0.0,0.0,2407.2210509974384
mateodaza,0x00d18ca9782be1caef611017c2fbc1a39779a57c,1470.7085616704182,910.142470119522,239.0,0.0,2380.8510317899404
marcelorefi,0x16204069922fc4242fbbc5c664970c9601015865,2243.623503842273,0.0,0.0,0.0,2243.623503842273
wmb81321,0x1fd2a56907b1db9b29c2d8f0037b6d4e104f5711,2123.4293875650083,0.0,0.0,0.0,2123.4293875650083
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,1769.5244896375061,159.9413545816733,42.0,0.0,1929.4658442191794
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,1842.976449584724,0.0,0.0,0.0,1842.976449584724
moenick,0xa4d506434445bb7303ea34a07bc38484cdc64a95,1804.581106885043,0.0,0.0,0.0,1804.581106885043
kkechy#2713,0x9c82ec725db8dd4789427148b95e9a3ed1245154,1722.7823333074596,0.0,0.0,0.0,1722.7823333074596
cherrywiner,0x585c4d8f227ad78b0991176f0df27d2393f7228d,796.2860203368776,913.9505976095618,240.0,0.0,1710.2366179464393
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,792.9472948847317,883.4855776892431,232.0,0.0,1676.4328725739747
giantkin#0,0xff75e131c711e4310c045317779d39b3b4f718c4,1485.7328262050764,0.0,0.0,0.0,1485.7328262050764
zeptimusq#0,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,1482.3941007529306,0.0,0.0,0.0,1482.3941007529306
Tosin#8012,0x2a7ae8118c11b5139afaf80b27ff59235593e97e,1472.3779243964916,0.0,0.0,0.0,1472.3779243964916
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,1367.208072653885,0.0,0.0,0.0,1367.208072653885
rodricast#0,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,1355.5225335713733,0.0,0.0,0.0,1355.5225335713733
bmeriem,0xe81179c83eb982bd9b75e00c22895ea289239283,1308.7803772413258,0.0,0.0,0.0,1308.7803772413258
aabugosh,0x33878e070db7f70d2953fe0278cd32adf8104572,1021.6499883567496,0.0,0.0,0.0,1021.6499883567496
alireza7612#0,0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,1006.6257238220918,0.0,0.0,0.0,1006.6257238220918
forestkeeperio,0x1019236722517506732d92dac0f7b9b4ed993d8d,103.5004890165331,894.9099601593625,235.0,0.0,998.4104491758956
paslar,0xab5b57832498a2b541aaa2c448e2e79d872564e0,0.0,902.5262151394422,237.0,0.0,902.5262151394422
juan_work,0xfef5a1a2b3754a2f53161eaaacb3eb889f004d4a,0.0,849.2124302788845,223.0,0.0,849.2124302788845
Anamarija#6349,0x6eb78c56f639b3d161456e9f893c8e8ad9d754f0,751.2132267329043,0.0,0.0,0.0,751.2132267329043
Youssef.js,0x894f10b2db214bfe120db0e7e89e5a148a6a1fcb,669.4144531553212,0.0,0.0,0.0,669.4144531553212
mosaeedi#0,0x17c8020de84d4097b01387823f9d33ff8e62577c,629.3497477295662,0.0,0.0,0.0,629.3497477295662
chuygarcia.eth,0xb22981ba3fe1de2325935c91a3b717168fb86714,0.0,575.0272509960159,151.0,0.0,575.0272509960159
krmet,missing user address,569.2526895909341,0.0,0.0,0.0,569.2526895909341
ghmahdii,0x8ed91f4e13ad1d74205a05e2efeb1db5175845a3,550.8896996041294,0.0,0.0,0.0,550.8896996041294
parrachia#0,0x144c4e5027b69f7798b2b162d924bcae5c149f15,532.5267096173254,0.0,0.0,0.0,532.5267096173254
annakaic,missing user address,527.5186214391063,0.0,0.0,0.0,527.5186214391063
ghaemian,missing user address,440.71175968330334,0.0,0.0,0.0,440.71175968330334
incakolitazero,missing user address,397.3083288054029,0.0,0.0,0.0,397.3083288054029
suanex,0x4461eabec259e164ad5da873d5fc4c0e1fe8e6b5,377.2759760925252,0.0,0.0,0.0,377.2759760925252
tamarandom,missing user address,375.606613366452,0.0,0.0,0.0,375.606613366452
sky.mine,0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,358.9129861057204,0.0,0.0,0.0,358.9129861057204
