USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,4402.24596479772,0.0,0.0,0.0,4402.24596479772
moenick#0,0xa4d506434445bb7303ea34a07bc38484cdc64a95,2899.273515182096,0.0,0.0,0.0,2899.273515182096
cuidadopeligro,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,2201.8067733222524,304.31034040261284,143.0,0.0,2506.1171137248652
carlos096#0,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,2404.2088866462855,0.0,0.0,0.0,2404.2088866462855
divine_comedian,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,2159.4117360719483,212.804433847981,100.0,0.0,2372.216169919929
NicoBals#2154,0xd9d5d85b2682830ac58a78c279e0c177953738b4,2137.530426523404,0.0,0.0,0.0,2137.530426523404
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,2099.238134813452,0.0,0.0,0.0,2099.238134813452
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,1993.9343326110832,0.0,0.0,0.0,1993.9343326110832
mohammad_ranjbar_z#0,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,1683.4932533911135,0.0,0.0,0.0,1683.4932533911135
oyealmond#0,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,1574.0867056483928,0.0,0.0,0.0,1574.0867056483928
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,1535.84,1535.84
ramin,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,1199.3692796295747,259.6214092945368,122.0,0.0,1458.9906889241115
geleeroyale#0,0x701d0ecb3ba780de7b2b36789aec4493a426010a,1364.8466830904397,0.0,0.0,0.0,1364.8466830904397
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,1327.9219732272716,0.0,0.0,0.0,1327.9219732272716
brichis,0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,876.6199637885488,378.7918922494062,178.0,0.0,1255.411856037955
mosaeedi#0,0x17c8020de84d4097b01387823f9d33ff8e62577c,1195.2665340892227,0.0,0.0,0.0,1195.2665340892227
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,1113.2116232821822,0.0,0.0,0.0,1113.2116232821822
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,742.5969428037162,361.7675375415677,170.0,0.0,1104.364480345284
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,1080.389658959366,0.0,0.0,0.0,1080.389658959366
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,1017.4808940073017,0.0,0.0,0.0,1017.4808940073017
suga,0x2fee53687906ba239602ed42cceee2ac8a4ada36,614.0442492060195,383.04798092636577,180.0,0.0,997.0922301323852
aabugosh#0,0x33878e070db7f70d2953fe0278cd32adf8104572,920.3825828856371,0.0,0.0,0.0,920.3825828856371
hanners717,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,536.092083939331,336.23100547980994,158.0,0.0,872.323089419141
whyldwanderer,0xed8db37778804a913670d9367aaf4f043aad938b,525.151429165059,346.87122717220905,163.0,0.0,872.022656337268
yass.o#0,0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,801.4029622154285,0.0,0.0,0.0,801.4029622154285
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,339.1602980024339,359.6394932030879,169.0,0.0,698.7997912055218
