,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DUPLICATION AGREED,ORIGINAL MSG
17,541,635a845c1ab99828030281bd,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,mohammad_ranjbar_z#2709,For their help to answer people's questions after release ,0,0,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,8.47,144.0,False,For their help to answer people's questions after release 
18,511,635a845c1ab998280302819f,2021-12-27T23:00:00.000Z,WhyldWanderer#7002,karmaticacid#1218,"@WhyldWanderer(💜,💜) all others for managing moderating and coming up with this great community 👍🏼 from usmb2 ",0,0,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,8.47,144.0,False,"@WhyldWanderer(💜,💜) all others for managing moderating and coming up with this great community 👍🏼 from usmb2 "
19,574,635a845c1ab99828030281de,2021-12-29T23:00:00.000Z,karmaticacid#1218,karmaticacid#1218,for moderating and answer many questions in the support channel ,0,0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,10.8,144.0,False,for moderating and answer many questions in the support channel 
20,290,635a845c1ab99828030280c2,2021-12-15T23:00:00.000Z,karmaticacid#1218,ReForest,communications team for great brainstorms & actions around GIVeconomy launch promotions ,0,635a845c1ab9982803027fbf,635a845c1ab9982803027fbf,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,9.3,144.0,False,communications team for great brainstorms & actions around GIVeconomy launch promotions 
21,294,635a845c1ab99828030280c6,2021-12-15T23:00:00.000Z,karmaticacid#1218,ReForest,for GIVeconomy project management bad assery ,635a845c1ab9982803027fd6,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,7.17,144.0,False,for GIVeconomy project management bad assery 
22,343,635a845c1ab99828030280f7,2021-12-16T23:00:00.000Z,karmaticacid#1218,Danibelle the Uno and Only#6791,for the testing documentation and running the testing calls hugs and love I know how much you are pouring in right now ,0,0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,8.13,144.0,False,for the testing documentation and running the testing calls hugs and love I know how much you are pouring in right now 
23,345,635a845c1ab99828030280f9,2021-12-16T23:00:00.000Z,karmaticacid#1218,Nauzystan | Never Asks for ETH,", and for having me on the test party twice today. I had a great time. ",0,0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,9.13,144.0,False,", and for having me on the test party twice today. I had a great time. "
24,776,635a845c1ab99828030282a8,2021-12-29T23:00:00.000Z,mohammad_ranjbar_z#2709,Amin#2164,for being productive developer and making giveth.io ready for launch ,635a845c1ab998280302825c,0,0,Nikola Creatrix#5026,tropicalmango#3240,karmaticacid#1218,10.8,144.0,False,for being productive developer and making giveth.io ready for launch 
25,550,635a845c1ab99828030281c6,2021-12-29T23:00:00.000Z,Amin#2164,karmaticacid#1218,for working so hard on GIVeconomy development and making things beaaautiful and so smooth ,635a845c1ab99828030281b9,0,635a845c1ab9982803028259,Danibelle the Uno and Only#6791,mateodaza#3156,freshelle#9882,4.63,144.0,False,for working so hard on GIVeconomy development and making things beaaautiful and so smooth 
27,782,635a845c1ab99828030282ae,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,Amin#2164,for her all time support after the launch ,635a845c1ab9982803028255,0,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,7.17,144.0,False,for her all time support after the launch 
28,606,635a845c1ab99828030281fe,2021-12-29T23:00:00.000Z,karmaticacid#1218,MoeNick#1374,All moderators @algeneee#7773 ,0,0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,8.13,144.0,False,All moderators @algeneee#7773 
29,537,635a845c1ab99828030281b9,2021-12-29T23:00:00.000Z,Amin#2164,mohammad_ranjbar_z#2709,For being everywhere for launching giv economy and maintaining it ,0,0,635a845c1ab9982803028259,Danibelle the Uno and Only#6791,mateodaza#3156,freshelle#9882,50.8,144.0,False,For being everywhere for launching giv economy and maintaining it 
30,125,635a845c1ab998280302801d,2021-12-15T23:00:00.000Z,karmaticacid#1218,divine_comedian#5493,for putting together all the pieces of the GIVeconomy and coordinating all the people in a very rapid and efficient manner ,635a845c1ab9982803027fd6,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.27,144.0,False,for putting together all the pieces of the GIVeconomy and coordinating all the people in a very rapid and efficient manner 
31,535,635a845c1ab99828030281b7,2021-12-29T23:00:00.000Z,karmaticacid#1218,mohammad_ranjbar_z#2709,For coordinating all the things for make the release happen ,0,0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,54.47,144.0,False,For coordinating all the things for make the release happen 
32,105,635a845c1ab9982803028009,2021-12-15T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,for all their work getting the GIVeconomy documentation finalized and ready to go public ,0,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,9.13,144.0,False,for all their work getting the GIVeconomy documentation finalized and ready to go public 
33,210,635a845c1ab9982803028072,2021-12-15T23:00:00.000Z,karmaticacid#1218,freshelle#9882,for guiding me in the GIVeconomy testing! ,0,0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,9.13,144.0,False,for guiding me in the GIVeconomy testing! 
34,112,635a845c1ab9982803028010,2021-12-15T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,for strategizing around communications campaigns and launch party details ,0,635a845c1ab9982803027fbf,635a845c1ab9982803027fbf,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,7.63,144.0,False,for strategizing around communications campaigns and launch party details 
35,708,635a845c1ab9982803028264,2021-12-29T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,for taking on community moderation shifts and providing awesome support for Giveth users ,0,635a845c1ab9982803027fbf,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,9.3,144.0,False,for taking on community moderation shifts and providing awesome support for Giveth users 
37,509,635a845c1ab998280302819d,2021-12-27T23:00:00.000Z,karmaticacid#1218,karmaticacid#1218,"@WhyldWanderer(💜,💜) all others for managing moderating and coming up with this great community 👍🏼 from usmb2 ",0,635a845c1ab9982803027fbf,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.97,144.0,False,"@WhyldWanderer(💜,💜) all others for managing moderating and coming up with this great community 👍🏼 from usmb2 "
38,136,635a845c1ab9982803028028,2021-12-15T23:00:00.000Z,karmaticacid#1218,Donna.Ofi,for her great management and communications skills on comms and giveconomy and being really agile on managing everything ,0,635a845c1ab9982803027fbf,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,16.3,144.0,False,for her great management and communications skills on comms and giveconomy and being really agile on managing everything 
39,1219,635a845d1ab9982803028463,2022-01-12T23:00:00.000Z,WhyldWanderer#7002,willyfox#1178,"@WhyldWanderer(💜,💜) for making the first round of GIVbacks a reality ",0,0,635a845d1ab99828030283bb,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,52.63,144.0,False,"@WhyldWanderer(💜,💜) for making the first round of GIVbacks a reality "
40,126,635a845c1ab998280302801e,2021-12-15T23:00:00.000Z,karmaticacid#1218,divine_comedian#5493,for leading comms and structuring our GIVeconomy launch communications ,0,635a845c1ab9982803027fbf,635a845c1ab9982803027fbf,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.97,144.0,False,for leading comms and structuring our GIVeconomy launch communications 
41,121,635a845c1ab9982803028019,2021-12-15T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,for her great leadership and coordination skills ,0,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,13.47,144.0,False,for her great leadership and coordination skills 
44,477,635a845c1ab998280302817d,2021-12-25T23:00:00.000Z,Carlos096#8712,griff,"@CarlosQ, , for getting an extra ~800 verified projects on the platform right before launch ROCKSTARS!!!! ",0,0,635a845c1ab9982803028148,fuscia,mateodaza#3156,freshelle#9882,51.37,144.0,False,"@CarlosQ, , for getting an extra ~800 verified projects on the platform right before launch ROCKSTARS!!!! "
46,340,635a845c1ab99828030280f4,2021-12-16T23:00:00.000Z,karmaticacid#1218,karmaticacid#1218,for joining GIVeconomy test parties ,0,0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.8,144.0,False,for joining GIVeconomy test parties 
47,436,635a845c1ab9982803028154,2021-12-24T23:00:00.000Z,Carlos096#8712,mateodaza#3156,for solving issues with me in record time even on Christmas Eve ,0,0,635a845c1ab998280302816a,fuscia,mateodaza#3156,freshelle#9882,51.8,144.0,False,for solving issues with me in record time even on Christmas Eve 
48,360,635a845c1ab9982803028108,2021-12-17T23:00:00.000Z,karmaticacid#1218,Fábio,for great coordination of GIVeconomy ,635a845c1ab9982803027fd6,0,0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.8,144.0,False,for great coordination of GIVeconomy 
51,1101,635a845d1ab99828030283ed,2022-01-12T23:00:00.000Z,divine_comedian#5493,mohammad_ranjbar_z#2709,For helping to find missed donations and find frauds ,0,0,635a845d1ab99828030283bc,Almond | oyealmond#7049,mateodaza#3156,ClaraZi#5313,51.8,144.0,False,For helping to find missed donations and find frauds 
52,216,635a845c1ab9982803028078,2021-12-15T23:00:00.000Z,missgene#7773,griff,for hunting down addresses! ,0,635a845c1ab9982803027fc9,0,fuscia,WhyldWanderer#7002,Cori#8483,51.1,144.0,False,for hunting down addresses! 
53,176,635a845c1ab9982803028050,2021-12-15T23:00:00.000Z,karmaticacid#1218,divine_comedian#5493,for smashing out the GIVeconomy FAQ and GIVstream ,0,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,25.8,144.0,False,for smashing out the GIVeconomy FAQ and GIVstream 
54,155,635a845c1ab998280302803b,2021-12-15T23:00:00.000Z,karmaticacid#1218,Carlos096#8712,for the awesome givEconomy test parties! ,0,0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.8,144.0,False,for the awesome givEconomy test parties! 
55,1052,635a845d1ab99828030283bc,2022-01-12T23:00:00.000Z,divine_comedian#5493,griff,for pushing forward the GIVbacks fraud review ,635a845d1ab99828030283ed,0,0,Almond | oyealmond#7049,mateodaza#3156,ClaraZi#5313,14.0,144.0,False,for pushing forward the GIVbacks fraud review 
56,111,635a845c1ab998280302800f,2021-12-15T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,"organizing the GIVeconomy calls, keeping everyone on track, and leading testing parties ",0,0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.8,144.0,False,"organizing the GIVeconomy calls, keeping everyone on track, and leading testing parties "
57,565,635a845c1ab99828030281d5,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,karmaticacid#1218,for being an amazing community mod - so nice to all the people waaooo ,0,0,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,18.8,144.0,False,for being an amazing community mod - so nice to all the people waaooo 
59,642,635a845c1ab9982803028222,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,mateodaza#3156,"for being SO SO SO Supportive on launch day, she was 1000% there when someone needed help, also found important bugs that needed to be solved instantly ",0,0,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,14.47,144.0,False,"for being SO SO SO Supportive on launch day, she was 1000% there when someone needed help, also found important bugs that needed to be solved instantly "
63,544,635a845c1ab99828030281c0,2021-12-29T23:00:00.000Z,karmaticacid#1218,mohammad_ranjbar_z#2709,For their help to answer people's questions after release ,0,0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,11.8,144.0,False,For their help to answer people's questions after release 
65,754,635a845c1ab9982803028292,2021-12-29T23:00:00.000Z,karmaticacid#1218,willyfox#1178,and for pro PMing ,0,0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,37.13,144.0,False,and for pro PMing 
66,781,635a845c1ab99828030282ad,2021-12-29T23:00:00.000Z,Mo 🤖#0356,Amin#2164,for their attractive and professional design of GIVeconomy which attracts all visiters ,0,635a845c1ab9982803028053,0,Nikola Creatrix#5026,WhyldWanderer#7002,freshelle#9882,51.1,144.0,False,for their attractive and professional design of GIVeconomy which attracts all visiters 
67,599,635a845c1ab99828030281f7,2021-12-29T23:00:00.000Z,Amin#2164,MoeNick#1374,"For this heavy pressure he tolerated before, during and after the launch. ",635a845c1ab99828030281b9,0,0,Danibelle the Uno and Only#6791,mateodaza#3156,freshelle#9882,14.47,144.0,False,"For this heavy pressure he tolerated before, during and after the launch. "
68,658,635a845c1ab9982803028232,2021-12-29T23:00:00.000Z,karmaticacid#1218,divine_comedian#5493,for a great launch party! ,0,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,7.9,144.0,False,for a great launch party! 
69,589,635a845c1ab99828030281ed,2021-12-29T23:00:00.000Z,karmaticacid#1218,karmaticacid#1218,for doing many things to make the GIVeconomy launch party a success ,0,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,12.23,144.0,False,for doing many things to make the GIVeconomy launch party a success 
70,486,635a845c1ab9982803028186,2021-12-26T23:00:00.000Z,Fábio,karmaticacid#1218,for having amazing self motiviation and building a super cool and super valuable dashboard ,0,0,635a845c1ab9982803028185,fuscia,WhyldWanderer#7002,Nicbals#2154,52.33,144.0,False,for having amazing self motiviation and building a super cool and super valuable dashboard 
71,54,635a845c1ab9982803027fd6,2021-12-15T23:00:00.000Z,karmaticacid#1218,mateodaza#3156,"for her wonderful job with the GIVeconomy, there's a clear reason the launch has your name on it! ",0,635a845c1ab9982803027fd0,635a845c1ab9982803027fd0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,53.23,144.0,False,"for her wonderful job with the GIVeconomy, there's a clear reason the launch has your name on it! "
72,163,635a845c1ab9982803028043,2021-12-15T23:00:00.000Z,karmaticacid#1218,markop#2007,for leading the GIVeconomy launch and being on top of Github issues ,0,635a845c1ab9982803027fd0,635a845c1ab9982803027fb8,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,12.23,144.0,False,for leading the GIVeconomy launch and being on top of Github issues 
74,643,635a845c1ab9982803028223,2021-12-29T23:00:00.000Z,karmaticacid#1218,mateodaza#3156,"for leading the best and smoothest token launch in history, they will write about this in the future, can't say they'll make a movie because movies depend on drama and we went too smooth for that ",635a845c1ab998280302823d,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,5.23,144.0,False,"for leading the best and smoothest token launch in history, they will write about this in the future, can't say they'll make a movie because movies depend on drama and we went too smooth for that "
75,699,635a845c1ab998280302825b,2021-12-29T23:00:00.000Z,karmaticacid#1218,Ramin#4479,@DAO for their great effort and their incredible launch without any major issues. I'm proud of you all. ,635a845c1ab998280302823d,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,5.23,144.0,False,@DAO for their great effort and their incredible launch without any major issues. I'm proud of you all. 
76,770,635a845c1ab99828030282a2,2021-12-29T23:00:00.000Z,karmaticacid#1218,Amin#2164,for surmounting all the difficulties of launching GIVeconomy and doing testing and managing simultaneously ,635a845c1ab998280302823d,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,5.23,144.0,False,for surmounting all the difficulties of launching GIVeconomy and doing testing and managing simultaneously 
78,775,635a845c1ab99828030282a7,2021-12-29T23:00:00.000Z,mateodaza#3156,Amin#2164,for being productive developer and making giveth.io ready for launch ,635a845c1ab9982803028267,0,0,Nikola Creatrix#5026,cuidadopeligro#4788,Nicbals#2154,20.47,144.0,False,for being productive developer and making giveth.io ready for launch 
79,666,635a845c1ab998280302823a,2021-12-29T23:00:00.000Z,karmaticacid#1218,divine_comedian#5493,for leading comms during the GIVeconomy launch and beyond ,0,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,53.23,144.0,False,for leading comms during the GIVeconomy launch and beyond 
80,669,635a845c1ab998280302823d,2021-12-29T23:00:00.000Z,karmaticacid#1218,Mo 🤖#0356,for leading the GIV token launch ,0,635a845c1ab9982803027fd0,635a845c1ab998280302819a,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,53.23,144.0,False,for leading the GIV token launch 
81,674,635a845c1ab9982803028242,2021-12-29T23:00:00.000Z,mohammad_ranjbar_z#2709,divine_comedian#5493,"for being amazing developers, your great synchronicity and teamwork in launching the GIVeconomy, releasing versions of Giveth.io and preparing for the next steps of the DApps ",635a845c1ab998280302825c,0,0,Nikola Creatrix#5026,tropicalmango#3240,karmaticacid#1218,27.47,144.0,False,"for being amazing developers, your great synchronicity and teamwork in launching the GIVeconomy, releasing versions of Giveth.io and preparing for the next steps of the DApps "
85,506,635a845c1ab998280302819a,2021-12-27T23:00:00.000Z,karmaticacid#1218,karmaticacid#1218,"for leading, moderating and managing the launch party ",0,635a845c1ab9982803027fd0,0,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,59.77,144.0,False,"for leading, moderating and managing the launch party "
87,693,635a845c1ab9982803028255,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,divine_comedian#5493,for her round the clock heroic dedication to community moderation and project verification ,0,635a845c1ab99828030281ff,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,11.9,144.0,False,for her round the clock heroic dedication to community moderation and project verification 
91,743,635a845c1ab9982803028287,2021-12-29T23:00:00.000Z,WhyldWanderer#7002,willyfox#1178,"@WhyldWanderer(💜,💜) for round the clock moderating ",635a845c1ab9982803028255,635a845c1ab99828030281ff,635a845c1ab9982803028181,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,5.93,144.0,False,"@WhyldWanderer(💜,💜) for round the clock moderating "
97,711,635a845c1ab9982803028267,2021-12-29T23:00:00.000Z,mateodaza#3156,Ramin#4479,@DAO for their great effort and their incredible launch without any major issues. I'm proud of you all. ,0,635a845c1ab9982803028249,635a845c1ab998280302802f,Nikola Creatrix#5026,cuidadopeligro#4788,Nicbals#2154,50.97,144.0,False,@DAO for their great effort and their incredible launch without any major issues. I'm proud of you all. 
105,681,635a845c1ab9982803028249,2021-12-29T23:00:00.000Z,mateodaza#3156,divine_comedian#5493,"for being amazing developers, your great synchronicity and teamwork in launching the GIVeconomy, releasing versions of Giveth.io and preparing for the next steps of the DApps ",635a845c1ab9982803028267,0,635a845c1ab998280302802f,Nikola Creatrix#5026,cuidadopeligro#4788,Nicbals#2154,17.97,144.0,False,"for being amazing developers, your great synchronicity and teamwork in launching the GIVeconomy, releasing versions of Giveth.io and preparing for the next steps of the DApps "
108,441,635a845c1ab9982803028159,2021-12-24T23:00:00.000Z,WhyldWanderer#7002,WhyldWanderer#7002,You guys were the first to respond to my question and enthusiasm always pays off. I hope Giveth gets better and better and more people get involved in this cause. - by effect chan ,635a845c1ab9982803028157,0,635a845c1ab998280302811e,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,3.0,89.0,False,You guys were the first to respond to my question and enthusiasm always pays off. I hope Giveth gets better and better and more people get involved in this cause. - by effect chan 
111,1138,635a845d1ab9982803028412,2022-01-12T23:00:00.000Z,hotl.eth,divine_comedian#5493,for taking the initiative in expanding the GIV token ecosystem ,635a845d1ab9982803028473,0,0,Almond | oyealmond#7049,Ramin#4479,Cori#8483,4.95,89.0,False,for taking the initiative in expanding the GIV token ecosystem 
113,401,635a845c1ab9982803028131,2021-12-21T23:00:00.000Z,WhyldWanderer#7002,karmaticacid#1218,"for being an amazing community manager - so nice, so cool, so patient... you inspire me, girl 👀 ",0,0,635a845c1ab998280302811e,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,5.97,89.0,False,"for being an amazing community manager - so nice, so cool, so patient... you inspire me, girl 👀 "
117,89,635a845c1ab9982803027ff9,2021-12-15T23:00:00.000Z,Amin#2164,WhyldWanderer#7002,for putting the buidl in Building the Future of Giving... ,0,0,635a845c1ab9982803027fa4,Danibelle the Uno and Only#6791,mateodaza#3156,freshelle#9882,4.3,89.0,False,for putting the buidl in Building the Future of Giving... 
118,63,635a845c1ab9982803027fdf,2021-12-15T23:00:00.000Z,pKrepe,mateodaza#3156,"for wonderful work on GIVEconomy, did lots of testing and I love your work ",0,0,635a845c1ab9982803027fa2,Danibelle the Uno and Only#6791,Ramin#4479,Cori#8483,30.43,89.0,False,"for wonderful work on GIVEconomy, did lots of testing and I love your work "
119,427,635a845c1ab998280302814b,2021-12-23T23:00:00.000Z,WhyldWanderer#7002,mateodaza#3156,for making the (not so pretty) contentful a better place to hold our FAQs ,0,0,635a845c1ab9982803028149,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,5.97,89.0,False,for making the (not so pretty) contentful a better place to hold our FAQs 
121,466,635a845c1ab9982803028172,2021-12-25T23:00:00.000Z,mohammad_ranjbar_z#2709,MoeNick#1374,for being so quick resolving issues. ,635a845c1ab9982803028128,0,0,Nikola Creatrix#5026,tropicalmango#3240,karmaticacid#1218,30.7,89.0,False,for being so quick resolving issues. 
122,437,635a845c1ab9982803028155,2021-12-24T23:00:00.000Z,WhyldWanderer#7002,Carlos096#8712,for being an amazing moderator! ,0,0,635a845c1ab998280302811e,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,7.63,89.0,False,for being an amazing moderator! 
123,456,635a845c1ab9982803028168,2021-12-24T23:00:00.000Z,WhyldWanderer#7002,griff,for her incredible work managing the Community in the last few days... wow! ,0,0,635a845c1ab998280302811e,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,15.3,89.0,False,for her incredible work managing the Community in the last few days... wow! 
127,644,635a845c1ab9982803028224,2021-12-29T23:00:00.000Z,"Griff (💜,💜)#8888",mateodaza#3156,"for leading the best and smoothest token launch in history, they will write about this in the future, can't say they'll make a movie because movies depend on drama and we went too smooth for that ",0,0,635a845c1ab998280302823c,fuscia,Ramin#4479,ClaraZi#5313,6.63,89.0,False,"for leading the best and smoothest token launch in history, they will write about this in the future, can't say they'll make a movie because movies depend on drama and we went too smooth for that "
128,1115,635a845d1ab99828030283fb,2022-01-12T23:00:00.000Z,karmaticacid#1218,mateodaza#3156,for leading comms group and doing an amazing work there ,635a845d1ab99828030283bf,0,635a845d1ab99828030283bf,"Griff (💜,💜)#8888",toraif#4775,geleeroyale#3228,5.8,89.0,False,for leading comms group and doing an amazing work there 
129,443,635a845c1ab998280302815b,2021-12-24T23:00:00.000Z,WhyldWanderer#7002,karmaticacid#1218,for doing so much community support today ,0,0,635a845c1ab998280302811e,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,6.63,89.0,False,for doing so much community support today 
132,1100,635a845d1ab99828030283ec,2022-01-12T23:00:00.000Z,WhyldWanderer#7002,mohammad_ranjbar_z#2709,For helping to find missed donations and find frauds ,0,0,635a845d1ab99828030283bb,Danibelle the Uno and Only#6791,cuidadopeligro#4788,geleeroyale#3228,15.3,89.0,False,For helping to find missed donations and find frauds 
