index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
200,635168597492eab52e0d6799,2022-10-20T15:25:13.084Z,Amin#2164,geleeroyale#3228,", our devs, for being superheroes and on top of it all, no matter if they are oppressed by their state or elevated by the larger community ❤️ 🕊️",144.0,21,1,,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,55.33,143.0
410,635a9e567492eab52e0d722d,2022-10-27T15:05:58.592Z,ahmad#7204,ClaraZi#5313,for project training vids series,21.0,144,3,,6357fb287492eab52e0d6c3c,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,12.8,141.0
583,6362966f7492eab52e0d7a36,2022-11-02T16:10:23.719Z,Josh TheStandard.io Vaultoro.com#8888,Giantkin#8403,Regen Twitter call was great!,55.0,144,3,636290167492eab52e0d79c6,636290167492eab52e0d79c6,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,Danibelle the Uno and Only#6791,7.63,141.0
617,6363cfe07492eab52e0d7bb2,2022-11-03T14:27:44.810Z,Amin#2164,Cherik#4711,"for being hero, and keep GIV safe.",144.0,21,3,,635f6c5d7492eab52e0d76a6,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,49.7,141.0
694,6363d4ca7492eab52e0d7f77,2022-11-03T14:48:42.833Z,Josh TheStandard.io Vaultoro.com#8888,ClaraZi#5313,for awesome Twitter space on RegenFarms,55.0,144,3,636290167492eab52e0d79c6,636290167492eab52e0d79c6,6362966f7492eab52e0d7a36,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,Danibelle the Uno and Only#6791,6.73,141.0
735,6363fe8a7492eab52e0d8153,2022-11-03T17:46:50.112Z,ahmad#7204,Nikola Creatrix#5026,"for his excellent work on the offramping video guide, and compiling all the content into clear and detailed guidance for our users.",13.0,144,5,,6363d1a77492eab52e0d7c99,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,10.8,139.0
673,6363d3be7492eab52e0d7e7a,2022-11-03T14:44:14.087Z,Amin#2164,karmaticacid#1218,"for working hard to figure out the rewards we owe to people pre-attack, and for doing so much due dillience to make sure all our numbers are correct & everything is secure",144.0,13,5,,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,54.0,139.0
352,635a98aa7492eab52e0d6f36,2022-10-27T14:41:46.848Z,Amin#2164,MoeNick#1374,"for providing solutions, researching and taking care of all devs",144.0,13,5,,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,54.0,139.0
503,635f6c5d7492eab52e0d76ae,2022-10-31T06:34:05.715Z,"sem(🌸,🐝)#0161",mohammad_ranjbar_z#2709,For working too hard on the hack thing,34.0,144,5,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,61.0,139.0
621,6363d0007492eab52e0d7bde,2022-11-03T14:28:16.453Z,MoeNick#1374,mohammad_ranjbar_z#2709,For facilitating weekly calls and managing projects,5.0,144,21,,,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,brichis#6933,56.67,139.0
909,636bdac47492eab52e0d894e,2022-11-09T16:52:20.870Z,ahmad#7204,cuidadopeligro#4788,For presenting the new Project Owners 101 course like a rockstar!! 🙌 👏,8.0,144,5,,636bd1e57492eab52e0d8906,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,9.13,139.0
654,6363d2af7492eab52e0d7d88,2022-11-03T14:39:43.451Z,MoeNick#1374,Cherik#4711,for organizing tasks and meetings and being great PM,5.0,144,34,,6363d0007492eab52e0d7bde,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,brichis#6933,17.8,139.0
557,636168007492eab52e0d791d,2022-11-01T18:40:00.199Z,Amin#2164,WhyldWanderer#7002,for having such quick response time when people report issues! Always on it!,144.0,13,5,,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,54.0,139.0
759,6366719b7492eab52e0d82a2,2022-11-05T14:22:19.742Z,cuidadopeligro#4788,hanners717#2022,"for leading the quanitifer praise call yesterday, providing demostrations and answerings all of our questions.",8.0,144,34,63653b107492eab52e0d81c1,6361352a7492eab52e0d7805,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,WhyldWanderer#7002,16.4,136.0
742,63653b107492eab52e0d81c1,2022-11-04T16:17:20.556Z,cuidadopeligro#4788,ClaraZi#5313,for organising and admin for today's first training session for new Praise system,8.0,144,13,,6361352a7492eab52e0d7805,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,WhyldWanderer#7002,7.0,136.0
412,635a9e877492eab52e0d724b,2022-10-27T15:06:47.346Z,MoeNick#1374,Amin#2164,for being a great PM and coordinating frontend and backend stuff,8.0,144,21,,,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,brichis#6933,57.67,136.0
425,635a9f017492eab52e0d72e7,2022-10-27T15:08:49.903Z,MoeNick#1374,Tosin#8012,for being a great PM and giving me feedbacks on design related tasks,8.0,144,13,,635a9e877492eab52e0d724b,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,brichis#6933,11.8,136.0
571,636290167492eab52e0d79c6,2022-11-02T15:43:18.804Z,Josh TheStandard.io Vaultoro.com#8888,Almond | oyealmond#7049,for doing a great job representing their DAOs in the RegenFarmers conversation,55.0,144,8,,,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,Danibelle the Uno and Only#6791,69.0,136.0
746,636543be7492eab52e0d81f6,2022-11-04T16:54:22.442Z,cuidadopeligro#4788,Cotabe#4096,for leading the praise quantifier,8.0,144,34,63653b107492eab52e0d81c1,6361352a7492eab52e0d7805,6366719b7492eab52e0d82a2,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,WhyldWanderer#7002,1.4,136.0
318,63596adf7492eab52e0d6d9a,2022-10-26T17:14:07.249Z,"Griff (💜,💜)#8888",hanners717#2022,for attending our group call to discuss options for moving our Iranian team to Turkey.,8.0,144,34,,63595f617492eab52e0d6d4a,63595f617492eab52e0d6d4a,False,False,False,geleeroyale#3228,ClaraZi#5313,WhyldWanderer#7002,8.6,136.0
586,636296717492eab52e0d7a4b,2022-11-02T16:10:25.187Z,Cori#8483,Giantkin#8403,Regen Twitter call was great!,13.0,144,21,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,5.93,131.0
920,636be03a7492eab52e0d89bb,2022-11-09T17:15:38.738Z,ahmad#7204,Almond | oyealmond#7049,for organizing a great session for the community 💜,13.0,144,21,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,5.77,131.0
495,635deb3a7492eab52e0d7646,2022-10-30T03:10:50.830Z,"Griff (💜,💜)#8888",karmaticacid#1218,"for leading the effort around cleaning up today's hack, from catherding, decision making, translations between tech & laymens, comms review, creating a plan & finally cleanup transaction creation, he was a huge pillar in a tough situation",13.0,144,89,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,WhyldWanderer#7002,82.0,131.0
581,636294a07492eab52e0d7a1f,2022-11-02T16:02:40.382Z,Cori#8483,karmaticacid#1218,for putting together and amazing twitter space on RegenFarms! was so fun!,13.0,144,21,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,5.93,131.0
880,636aae647492eab52e0d87f1,2022-11-08T19:30:44.730Z,"Griff (💜,💜)#8888",Yass#3392,for pitching Giveth for the millionth time to investors yet always make it exciting and ambitious nontheless. always inspiring,13.0,144,55,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,WhyldWanderer#7002,70.67,131.0
916,636be00a7492eab52e0d8997,2022-11-09T17:14:50.271Z,ahmad#7204,Nikola Creatrix#5026,"for great team work organizing and covering all that's important around the verification process workshop, being able to play out as a team during the session and cover each other through technical issues with ease and grace, what a great team.",13.0,144,21,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,5.93,131.0
901,636bd1e57492eab52e0d8906,2022-11-09T16:14:29.313Z,ahmad#7204,Jake🐍#0203,for organizing a great and MUCH NEEDED project verification call 💥🙏,13.0,144,21,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,59.33,131.0
91,63502d5d7492eab52e0d624c,2022-10-19T17:01:17.766Z,"Griff (💜,💜)#8888",mohammad_ranjbar_z#2709,"For being a supportive boss,  and help team members all the time",13.0,144,55,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,WhyldWanderer#7002,70.67,131.0
905,636bd7417492eab52e0d892a,2022-11-09T16:37:21.006Z,ahmad#7204,ClaraZi#5313,"for organising, presenting, sharing information in Verification Workshop, which also covered what makes a good project profile, impact and project owners 101 course. Brought some projects and the community together and info-packed. Thank-you. Will you be doing more of these?",13.0,144,21,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,636bd1e57492eab52e0d8906,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,5.77,131.0
577,6362949e7492eab52e0d7a02,2022-11-02T16:02:38.707Z,Josh TheStandard.io Vaultoro.com#8888,karmaticacid#1218,for putting together and amazing twitter space on RegenFarms! was so fun!,55.0,144,13,636290167492eab52e0d79c6,636290167492eab52e0d79c6,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,Danibelle the Uno and Only#6791,10.97,131.0
575,636294097492eab52e0d79eb,2022-11-02T16:00:09.633Z,Cori#8483,Nikola Creatrix#5026,"for hosting a great, fun & full Regenfarms space and discussions!",13.0,144,21,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,5.93,131.0
635,6363d1a77492eab52e0d7c99,2022-11-03T14:35:19.840Z,ahmad#7204,ClaraZi#5313,for all the content created for the Project Owners 101 course - it's fabulous! Thank-you,21.0,144,13,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,59.33,131.0
404,635a9df47492eab52e0d71db,2022-10-27T15:04:20.363Z,"Griff (💜,💜)#8888",karmaticacid#1218,"for great feedback on the devcon talk tweet thread, GIVpower design updates, how GIVbcaks should affect ranking + countless other important things",13.0,144,21,635a9df27492eab52e0d71c5,,,False,False,False,geleeroyale#3228,ClaraZi#5313,WhyldWanderer#7002,55.0,131.0
683,6363d4287492eab52e0d7f01,2022-11-03T14:46:00.512Z,Cori#8483,ClaraZi#5313,for GIVtalks and bringing the community together around interesting topics,13.0,144,21,,63628f4b7492eab52e0d79b6,,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,16.13,131.0
657,6363d3097492eab52e0d7dba,2022-11-03T14:41:13.744Z,cuidadopeligro#4788,ClaraZi#5313,for kicking off the rewards team - I'm looking forward to getting stuck into quantifying and pushing the new praise system project forward. Thank-you.,13.0,144,34,,6361352a7492eab52e0d7805,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,WhyldWanderer#7002,15.67,131.0
570,63628f4b7492eab52e0d79b6,2022-11-02T15:39:55.105Z,Cori#8483,Almond | oyealmond#7049,for doing an amazing job hosting Twitter Spaces around complex topics! 🤩,13.0,144,21,,,,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,59.33,131.0
559,63619b007492eab52e0d793c,2022-11-01T22:17:36.897Z,Amin#2164,karmaticacid#1218,for working super late at night to compile the data on pre-attack rewards owed to farmers - wowww,144.0,21,13,635f6c5d7492eab52e0d76a6,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,16.13,131.0
646,6363d23f7492eab52e0d7d17,2022-11-03T14:37:51.534Z,ahmad#7204,Almond | oyealmond#7049,for finishing the last Giveth Projects 101  cuourse videos,21.0,144,13,6363d1a77492eab52e0d7c99,6363d1a77492eab52e0d7c99,6363d1a77492eab52e0d7c99,False,False,False,geleeroyale#3228,ClaraZi#5313,Danibelle the Uno and Only#6791,5.93,131.0
672,6363d3ac7492eab52e0d7e6b,2022-11-03T14:43:56.278Z,Amin#2164,divine_comedian#5493,for their amazing work coordinating last weekend during the exploit,144.0,13,13,635f6c5d7492eab52e0d76a6,,,False,False,False,Nikola Creatrix#5026,hanners717#2022,Danibelle the Uno and Only#6791,13.47,131.0
682,6363d4137492eab52e0d7ef2,2022-11-03T14:45:39.583Z,Cori#8483,cuidadopeligro#4788,For representing Giveth in the Regen Farmers Gathering in twitter!,13.0,144,21,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,5.93,131.0
598,6362cb357492eab52e0d7ac4,2022-11-02T19:55:33.954Z,Cori#8483,WhyldWanderer#7002,for hosting an informative Regen Farmers Gathering today in the twitter,13.0,144,21,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,63628f4b7492eab52e0d79b6,False,False,False,geleeroyale#3228,ClaraZi#5313,brichis#6933,5.93,131.0
235,635190747492eab52e0d693a,2022-10-20T18:16:20.393Z,MoeNick#1374,Tosin#8012,for being a good PM and overseeing diferent work stream on Giveth,13.0,144,21,,,,False,False,False,Nikola Creatrix#5026,ClaraZi#5313,brichis#6933,59.33,131.0
