,index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,MAX SCORE,DISMISSAL AGREED,ORIGINAL MSG
210,120,646b92d4e24d76b9db488ccd,2023-05-22T16:05:40.566000Z,Jake🐍#0203,giantkin#0,you can include video with baby image. (after cleanup!),False,True,False,mateodaza,cuidadopeligro,almondoyealmond,1.6666666666666667,5.0,False,you can include video with baby image. (after cleanup!)
219,118,646b922ae24d76b9db488caf,2023-05-22T16:02:50.005000Z,Jake🐍#0203,griffgreen#0,for coming,False,True,False,mateodaza,cuidadopeligro,almondoyealmond,0.3333333333333333,1.0,False,for coming
