USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,1212.028402366864,255.12583120204604,117.0,0.0,1467.15423356891
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,1401.060355029586,0.0,0.0,0.0,1401.060355029586
NicoBals#2154,0xd9d5d85b2682830ac58a78c279e0c177953738b4,1286.1585798816568,0.0,0.0,0.0,1286.1585798816568
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,1093.420118343195,0.0,0.0,0.0,1093.420118343195
cuidadopeligro,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,659.7585798816567,407.76521739130436,187.0,0.0,1067.523797272961
almondoyealmond,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,765.3940828402366,261.6675191815857,120.0,0.0,1027.0616020218222
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,982.2248520710059,0.0,0.0,0.0,982.2248520710059
moenick#0,0xa4d506434445bb7303ea34a07bc38484cdc64a95,845.084023668639,0.0,0.0,0.0,845.084023668639
Cori#8483,0xd1da06878d2817a358498c384418417a752dfa68,791.3396449704142,0.0,0.0,0.0,791.3396449704142
mohammad_ranjbar_z#0,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,761.687573964497,0.0,0.0,0.0,761.687573964497
divine_comedian#0,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,761.6875739644969,0.0,0.0,0.0,761.6875739644969
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,730.8,730.8
Sohobiit#2746,0x95e3469e6adb95798f294f45896cbcb8c17486df,680.1443786982248,0.0,0.0,0.0,680.1443786982248
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,594.894674556213,0.0,0.0,0.0,594.894674556213
geleeroyale#0,0x701d0ecb3ba780de7b2b36789aec4493a426010a,587.4816568047337,0.0,0.0,0.0,587.4816568047337
mateodazab#0,0x00d18ca9782be1caef611017c2fbc1a39779a57c,578.2153846153846,0.0,0.0,0.0,578.2153846153846
ramramez#0,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,559.6828402366864,0.0,0.0,0.0,559.6828402366864
aabugosh#0,0x33878e070db7f70d2953fe0278cd32adf8104572,513.3514792899408,0.0,0.0,0.0,513.3514792899408
danibelle_the_uno_and_only,0x5d28fe1e9f895464aab52287d85ebff32b351674,272.4284023668639,239.8618925831202,110.0,0.0,512.2902949499842
"sem(🌸,🐝)#0161",0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,500.3786982248521,0.0,0.0,0.0,500.3786982248521
yass.o#0,0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,485.55266272189346,0.0,0.0,0.0,485.55266272189346
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,479.992899408284,0.0,0.0,0.0,479.992899408284
nikolacreatrix#0,0x9924285ff2207d6e36642b6832a515a6a3aedcab,463.3136094674556,0.0,0.0,0.0,463.3136094674556
mosaeedi#0,0x17c8020de84d4097b01387823f9d33ff8e62577c,416.9822485207101,0.0,0.0,0.0,416.9822485207101
makkiyzy#9575,missing user address,374.35739644970414,0.0,0.0,0.0,374.35739644970414
MAYE#1208,0xf41b98a4c32bb61468c8001e0c69ef64ce6dea57,320.6130177514793,0.0,0.0,0.0,320.6130177514793
rodricast#0,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,279.8414201183432,0.0,0.0,0.0,279.8414201183432
Tosin#8012,0x2a7ae8118c11b5139afaf80b27ff59235593e97e,276.13491124260355,0.0,0.0,0.0,276.13491124260355
Steffan | SteeTweets#9260,0xdb7a41e39807e8c988859f150296db92674b7dc7,270.57514792899406,0.0,0.0,0.0,270.57514792899406
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,268.7218934911242,0.0,0.0,0.0,268.7218934911242
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,261.308875739645,0.0,0.0,0.0,261.308875739645
