id,date,to user account,to user account id,to eth address,from user account,from user account id,from eth address,reason,source id,source name,score 1,score 2,score 3,duplicate id 1,duplicate id 2,duplicate id 3,dismissed 1,dismissed 2,dismissed 3,quantifier 1 username,quantifier 1 eth address,quantifier 2 username,quantifier 2 eth address,quantifier 3 username,quantifier 3 eth address,avg score
6569a1f4610ffa10d15b8a31,2023-12-01T09:05:56.242000Z,_cherik#0,63333b26144cdd9b89d12fc4,0x8F48094a12c8F99d616AE8F3305D5eC73cBAA6b6,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for being great hackathon teammate,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,3,3,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,3.66666666666667
6569a1f4610ffa10d15b8a30,2023-12-01T09:05:56.242000Z,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for being great hackathon teammate,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,3,5,3,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,3.66666666666667
6569a1f4610ffa10d15b8a32,2023-12-01T09:05:56.242000Z,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for being great hackathon teammate,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,3,13,3,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,6.33333333333333
6569a1f4610ffa10d15b8a33,2023-12-01T09:05:56.242000Z,Tosin#8012,6335b4a68622e4e2bd1f1af7,0x2a7Ae8118c11b5139AfAF80B27ff59235593E97E,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for being great hackathon teammate,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,3,13,3,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,6.33333333333333
6569a24c610ffa10d15b8b1b,2023-12-01T09:07:24.289000Z,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for  leading  hackathon team,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,0,8,5,6569a1f4610ffa10d15b8a30,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,4.33333333333333
6569a310610ffa10d15b90e2,2023-12-01T09:10:40.198000Z,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,Maryjaf#2478,6335b25e8622e4e2bd1f183c,0x756A78077A06493b9ff0Ed18B50Df695DFA5e0d9,for making the GivConnect possible and  being  awesome leader,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,55,34,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,36.6666666666667
656a2503610ffa10d15c2395,2023-12-01T18:25:07.472000Z,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,Juankbell#7458,635a84538622e4e2bd2eae81,0x7d547666209755FB833f9B37EebEa38eBF513Abb,"For supporting me since day one, and still doing it until this day. I am very grateful for your trust and for all the opportunities and doors you've helped me come across to make a positive impact on the space.",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,21,34,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,22.6666666666667
656d8396610ffa10d15f3e5b,2023-12-04T07:45:26.721000Z,freshelle,63345c87144cdd9b89d1aaae,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,ramramez#0,63344d5e144cdd9b89d1a3ab,0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34,guiding me with Turkey hours charing in clockify,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,8,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,11.3333333333333
656d84fd610ffa10d15f3f1c,2023-12-04T07:51:25.736000Z,ramramez#0,63344d5e144cdd9b89d1a3ab,0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34,freshelle,63345c87144cdd9b89d1aaae,0x38f80f8f76B1C44B2beeFB63bb561F570fb6ddB6,for the valuable feedback on retreat/devconnect clockify charging and suggested edits to make it less confusing for contributors. Thank you so much!!,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,13,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,10.3333333333333
656dd4ff610ffa10d160a6a1,2023-12-04T13:32:47.886000Z,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,For the help putting the Stewards call together today,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,5,3,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,7
656dd4ff610ffa10d160a6a2,2023-12-04T13:32:47.886000Z,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,griffgreen#0,633339fe144cdd9b89d12f30,0x839395e20bbB182fa440d08F850E6c7A8f6F0780,For the help putting the Stewards call together today,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,8,8,13,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,9.66666666666667
656f603d610ffa10d1644a6f,2023-12-05T17:39:09.756000Z,moeshehab#0,6335665be8278ae0cf33c8ff,0xd49B1e6F160F55d5Bb68a146269446D70B577faF,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,For their quick response and resolving storage problem,DISCORD:679428761438912522:955413352224555069,DISCORD:Giveth:%F0%9F%A4%96%E2%94%8Bdevops,34,13,3,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,16.6666666666667
656f603d610ffa10d1644a6e,2023-12-05T17:39:09.756000Z,geleeroyale,63330ed2144cdd9b89d11bc7,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,For their quick response and resolving storage problem,DISCORD:679428761438912522:955413352224555069,DISCORD:Giveth:%F0%9F%A4%96%E2%94%8Bdevops,34,13,8,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,18.3333333333333
656f606a610ffa10d1644b3f,2023-12-05T17:39:54.720000Z,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,geleeroyale,63330ed2144cdd9b89d11bc7,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,for immediately asking for <@&955413501222977538> help with deployment problems,DISCORD:679428761438912522:955413352224555069,DISCORD:Giveth:%F0%9F%A4%96%E2%94%8Bdevops,5,13,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,7.66666666666667
656f6781610ffa10d1648124,2023-12-05T18:10:09.209000Z,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,Anamarija#6349,6425ef9f098fd1f939404141,0x6eb78c56F639b3d161456e9f893c8e8aD9d754F0,"for their incredible support and prompt response to my concerns about RetroPGF Community not reaching quorum. They've been absolute rockstars, whipping up fantastic content in record time to promote RetroPGF Community! 🙌",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,13,34,34,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,hanners717,0x711CDABCFdEDEf2c82D9dA533268D8bB6b7468f8,27
656f6781610ffa10d1648125,2023-12-05T18:10:09.211000Z,oyealmond#0,63335947144cdd9b89d13d13,0x0D22735DE6d34DC2ed5efDbC2f30D7Aa8e2B9F8e,Anamarija#6349,6425ef9f098fd1f939404141,0x6eb78c56F639b3d161456e9f893c8e8aD9d754F0,"for their incredible support and prompt response to my concerns about RetroPGF Community not reaching quorum. They've been absolute rockstars, whipping up fantastic content in record time to promote RetroPGF Community! 🙌",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,21,8,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,16.6666666666667
656f9565610ffa10d164d6e5,2023-12-05T21:25:57.188000Z,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,"for quick times making it so that matching funds are shown on the stats dashboard, so we can show our true donation stats just before retro PGF closes. AMAZING work!",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,34,13,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,22.6666666666667
656f9f79610ffa10d164dcca,2023-12-05T22:08:57.309000Z,divine_comedian#0,63330f21144cdd9b89d11bff,0x826976d7C600d45FB8287CA1d7c76FC8eb732030,karmaticacid#0,63333aed144cdd9b89d12f9d,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,for figuring out deform and helping me set it up so that Giver NFT holders can nominate projects in the Giving Season QF round,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,13,21,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,karmaticacid,0xC46c67Bb7E84490D7EbdD0b8ecDaca68Cf3823F4,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,18.3333333333333
65705e60bafd48cff123916c,2023-12-06T11:43:28.340000Z,moeshehab#0,6335665be8278ae0cf33c8ff,0xd49B1e6F160F55d5Bb68a146269446D70B577faF,geleeroyale,63330ed2144cdd9b89d11bc7,0x701d0ECB3BA780De7b2b36789aEC4493A426010a,for quickly reacting on dev support,DISCORD:679428761438912522:955413352224555069,DISCORD:Giveth:%F0%9F%A4%96%E2%94%8Bdevops,0,8,5,656f603d610ffa10d1644a6f,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,4.33333333333333
65707704bafd48cff123cf94,2023-12-06T13:28:36.152000Z,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,greenbee9327,65280d5f5b301983ec9805bc,0x44AC194359fA44eCe6Cb2E53E8c90547BCCb95a0,"for his positive attitude for PR review comments and openness to improvement. In no time, he followed up on the comments and got the PR ready to merge. great work!!",DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,34,21,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,20
65716da9bafd48cff125a5d2,2023-12-07T07:00:57.394000Z,greenbee9327,65280d5f5b301983ec9805bc,0x44AC194359fA44eCe6Cb2E53E8c90547BCCb95a0,mohammad_ranjbar_z#0,6334498b144cdd9b89d1a1a2,0x2Ea846Dc38C6b6451909F1E7ff2bF613a96DC1F3,For reviewing PRs and her useful feedbacks on them,DISCORD:679428761438912522:823570903219568700,DISCORD:Giveth:%F0%9F%92%9C%E2%94%8Bpraise,21,8,5,,,,false,false,false,whyldwanderer,0xed8DB37778804A913670d9367aAf4F043AAd938b,nikola_creatrix,0x9924285ff2207D6e36642B6832A515A6a3aedCAB,danibelle_the_uno_and_only,0x5D28FE1e9F895464aab52287d85Ebff32B351674,11.3333333333333
