USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
divine_comedian,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,2485.9179186124084,291.2359950556242,78.0,0.0,2777.1539136680326
bmeriem,0xe81179c83eb982bd9b75e00c22895ea289239283,2706.139933288859,0.0,0.0,0.0,2706.139933288859
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,2685.413155436958,0.0,0.0,0.0,2685.413155436958
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,2099.881681120748,0.0,0.0,0.0,2099.881681120748
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,2009.2020280186791,0.0,0.0,0.0,2009.2020280186791
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1991.0660973982663,0.0,0.0,0.0,1991.0660973982663
greenbee9327,0x44ac194359fa44ece6cb2e53e8c90547bccb95a0,1976.8164376250838,0.0,0.0,0.0,1976.8164376250838
oyealmond#0,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,1852.455770513677,0.0,0.0,0.0,1852.455770513677
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,1435.3293662441633,298.7035846724351,80.0,0.0,1734.0329509165986
carlos096,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,1597.2573182121414,0.0,0.0,0.0,1597.2573182121414
ramin,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,1163.2904069379586,354.7105067985167,95.0,0.0,1518.0009137364752
cherrywiner,0x585c4d8f227ad78b0991176f0df27d2393f7228d,972.8631354236159,358.4443016069221,96.0,0.0,1331.307437030538
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,1294.56,1294.56
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,1159.4041360907272,0.0,0.0,0.0,1159.4041360907272
mohammad_ranjbar_z,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,945.6592394929958,0.0,0.0,0.0,945.6592394929958
hanners717#0,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,836.8436557705139,0.0,0.0,0.0,836.8436557705139
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,814.8214543028689,0.0,0.0,0.0,814.8214543028689
moenick,0xa4d506434445bb7303ea34a07bc38484cdc64a95,807.0489126084047,0.0,0.0,0.0,807.0489126084047
nikolacreatrix#0,0x9924285ff2207d6e36642b6832a515a6a3aedcab,761.7090860573712,0.0,0.0,0.0,761.7090860573712
snakey_jakey.,0xb9573982875b83aadc1296726e2ae77d13d9b98f,759.1182388258844,0.0,0.0,0.0,759.1182388258844
koday.eth,0xc584f09928d490237831f6e5da805cba82652497,729.3234956637766,0.0,0.0,0.0,729.3234956637766
aabugosh,0x33878e070db7f70d2953fe0278cd32adf8104572,579.0543562374918,0.0,0.0,0.0,579.0543562374918
ae2079,0x83b94f919610db69ab1ad74d072f73cef697c703,546.6687658438958,0.0,0.0,0.0,546.6687658438958
wmb81321,0x1fd2a56907b1db9b29c2d8f0037b6d4e104f5711,519.464869913275,0.0,0.0,0.0,519.464869913275
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,186.54100066711143,328.5739431396786,88.0,0.0,515.11494380679
marcelorefi,0x16204069922fc4242fbbc5c664970c9601015865,478.0113142094731,0.0,0.0,0.0,478.0113142094731
Youssef.js,0x894f10b2db214bfe120db0e7e89e5a148a6a1fcb,444.33030020013376,0.0,0.0,0.0,444.33030020013376
missgene#0,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,444.33030020013337,0.0,0.0,0.0,444.33030020013337
BOLTEVM#1348,0x2a87c1345024ab463acc26417124c433b3069fdd,440.4440293529023,0.0,0.0,0.0,440.4440293529023
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,71.2482988659105,358.4443016069221,96.0,0.0,429.6926004728326
ghaemian,missing user address,426.1943695797196,0.0,0.0,0.0,426.1943695797196
forestkeeperio,0x1019236722517506732d92dac0f7b9b4ed993d8d,50.521521014009345,358.4443016069221,96.0,0.0,408.9658226209315
mosaeedi#0,0x17c8020de84d4097b01387823f9d33ff8e62577c,376.9682721814544,0.0,0.0,0.0,376.9682721814544
rolazo,0xd929f5975a58e086d76229bdb384627408b38d96,367.9003068712473,0.0,0.0,0.0,367.9003068712473
paslar,0xab5b57832498a2b541aaa2c448e2e79d872564e0,0.0,358.4443016069221,96.0,0.0,358.4443016069221
aubtoshi,missing user address,351.0597998665777,0.0,0.0,0.0,351.0597998665777
Steffan | SteeTweets#9260,0xdb7a41e39807e8c988859f150296db92674b7dc7,314.7879386257506,0.0,0.0,0.0,314.7879386257506
work_0xj4an,0xfef5a1a2b3754a2f53161eaaacb3eb889f004d4a,0.0,313.63876390605685,84.0,0.0,313.63876390605685
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,287.58404269513017,0.0,0.0,0.0,287.58404269513017
dearhaija,0xd30e526d3b5a65c68c0224fdad1096c9023b4f1b,284.99319546364273,0.0,0.0,0.0,284.99319546364273
zeptimusq#0,0xaa79b87dc8b046a5e4f7d03f1562d7fe5bf98737,283.69777184789865,0.0,0.0,0.0,283.69777184789865
guil.is,0xd11256d99f8833bee0b99203ddcfe4cd6c823d8d,268.1526884589727,0.0,0.0,0.0,268.1526884589727
kkechy#2713,0x9c82ec725db8dd4789427148b95e9a3ed1245154,266.8572648432289,0.0,0.0,0.0,266.8572648432289
tamarandom,missing user address,203.3815076717815,0.0,0.0,0.0,203.3815076717815
robertointech,missing user address,203.3815076717811,0.0,0.0,0.0,203.3815076717811
annakaic,missing user address,196.9043895930622,0.0,0.0,0.0,196.9043895930622
Anamarija#6349,0x6eb78c56f639b3d161456e9f893c8e8ad9d754f0,189.13184789859883,0.0,0.0,0.0,189.13184789859883
frunjyan,missing user address,161.92795196797843,0.0,0.0,0.0,161.92795196797843
🐙 peth,0xb53b0255895c4f9e3a185e484e5b674bccfbc076,132.1332088058706,0.0,0.0,0.0,132.1332088058706
cordurboi,0xf904c82a9528611bb7c9d296e238bfca45b9eab1,124.36066711140765,0.0,0.0,0.0,124.36066711140765
giantkin#0,0xff75e131c711e4310c045317779d39b3b4f718c4,121.76981987991984,0.0,0.0,0.0,121.76981987991984
gg7027,0x9fe099c5234e873551fec5c7dd06e5213360a46c,121.76981987991984,0.0,0.0,0.0,121.76981987991984
0xjustice.eth,missing user address,115.29270180120095,0.0,0.0,0.0,115.29270180120095
lordgriffi,missing user address,104.92931287525008,0.0,0.0,0.0,104.92931287525008
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,102.3384656437624,0.0,0.0,0.0,102.3384656437624
parrachia#0,0x144c4e5027b69f7798b2b162d924bcae5c149f15,98.45219479653117,0.0,0.0,0.0,98.45219479653117
spacemonk5821,0xbba428c7029d1d1e5a692908a231a5fa79f6fe39,81.61168779186126,0.0,0.0,0.0,81.61168779186126
juankbell,0x7d547666209755fb833f9b37eebea38ebf513abb,77.72541694462977,0.0,0.0,0.0,77.72541694462977
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,23.31762508338893,0.0,0.0,0.0,23.31762508338893
