USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
divine_comedian#0,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,6033.842289935365,0.0,0.0,0.0,6033.842289935365
aubtoshi,missing user address,2541.696029547553,0.0,0.0,0.0,2541.696029547553
almondoyealmond,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,2002.0121883656507,450.89882352941174,120.0,0.0,2452.9110118950625
bmeriem,0xe81179c83eb982bd9b75e00c22895ea289239283,2329.361403508772,0.0,0.0,0.0,2329.361403508772
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,1876.8864265927982,420.8389019607843,112.0,0.0,2297.7253285535826
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,1601.356971375808,450.89882352941174,120.0,0.0,2052.25579490522
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,1783.3580794090485,0.0,0.0,0.0,1783.3580794090485
ramramez#0,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,1773.2469067405355,0.0,0.0,0.0,1773.2469067405355
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,1642.56,1642.56
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1555.856694367498,0.0,0.0,0.0,1555.856694367498
dearhaija,0xd30e526d3b5a65c68c0224fdad1096c9023b4f1b,1548.2733148661125,0.0,0.0,0.0,1548.2733148661125
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,1541.9538319482926,0.0,0.0,0.0,1541.9538319482926
moenick,0xa4d506434445bb7303ea34a07bc38484cdc64a95,1419.3558633425669,0.0,0.0,0.0,1419.3558633425669
hanners717,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,899.8943674976919,439.62635294117644,117.0,0.0,1339.5207204388682
mohammad_ranjbar_z,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,1255.0493074792237,0.0,0.0,0.0,1255.0493074792237
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,1214.6046168051712,0.0,0.0,0.0,1214.6046168051712
cherrywiner,0x585c4d8f227ad78b0991176f0df27d2393f7228d,745.6989843028622,450.89882352941174,120.0,0.0,1196.597807832274
frunjyan,missing user address,1194.3822714681446,0.0,0.0,0.0,1194.3822714681446
snakey_jakey.,0xb9573982875b83aadc1296726e2ae77d13d9b98f,1177.9516158818092,0.0,0.0,0.0,1177.9516158818092
spacemonk5821,0xbba428c7029d1d1e5a692908a231a5fa79f6fe39,1170.3682363804248,0.0,0.0,0.0,1170.3682363804248
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,1078.1037857802396,0.0,0.0,0.0,1078.1037857802396
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,1070.5204062788553,0.0,0.0,0.0,1070.5204062788553
koday.eth,0xc584f09928d490237831f6e5da805cba82652497,985.8393351800554,0.0,0.0,0.0,985.8393351800554
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,940.3390581717456,0.0,0.0,0.0,940.3390581717456
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,816.4771929824565,0.0,0.0,0.0,816.4771929824565
Youssef.js,0x894f10b2db214bfe120db0e7e89e5a148a6a1fcb,813.949399815328,0.0,0.0,0.0,813.949399815328
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,801.3104339796862,0.0,0.0,0.0,801.3104339796862
forestkeeperio,0x1019236722517506732d92dac0f7b9b4ed993d8d,364.00221606648245,428.3538823529412,114.0,0.0,792.3560984194237
marcelorefi,0x16204069922fc4242fbbc5c664970c9601015865,748.2267774699908,0.0,0.0,0.0,748.2267774699908
