index,ID,DATE,TO USER ACCOUNT,FROM USER ACCOUNT,REASON,SCORE 1,SCORE 2,SCORE 3,DUPLICATE ID 1,DUPLICATE ID 2,DUPLICATE ID 3,DISMISSED 1,DISMISSED 2,DISMISSED 3,QUANTIFIER 1 USERNAME,QUANTIFIER 2 USERNAME,QUANTIFIER 3 USERNAME,AVG SCORE,SPREAD
5,635a845c1ab9982803027bcc,2021-11-16T23:00:00.000Z,willyfox#1178,karmaticacid#1218,for doing such an awesome job talking about Giveth at the Rainbow Rolls DAO meeting that Eureka Street Crypto decided to spotlight us in their video about transparency. You're such an impactful speaker!! ,144,21.0,1,,,,False,False,False,freshelle#9882,"Griff (💜,💜)#8888",Ramin#4479,55.33,143.0
86,635a845c1ab9982803027c1d,2021-11-17T23:00:00.000Z,Ramin#4479,willyfox#1178,for being awesome ,5,3.0,144,,,,False,False,False,hanners717#2022,"Griff (💜,💜)#8888",Dr. Suga#8514,50.67,141.0
340,635a845c1ab9982803027d1b,2021-11-24T23:00:00.000Z,mateodaza#3156,hannahjojo,for being here! ,3,144.0,3,,,,False,False,False,WhyldWanderer#7002,Nikola Creatrix#5026,cuidadopeligro#4788,50.0,141.0
491,635a845c1ab9982803027db2,2021-12-01T23:00:00.000Z,"Griff (💜,💜)#8888",mateodaza#3156,for being the best leader I know and being an inspiration ,21,144.0,5,635a845c1ab9982803027d9d,635a845c1ab9982803027d9d,,False,False,False,freshelle#9882,ClaraZi#5313,cuidadopeligro#4788,3.07,139.0
470,635a845c1ab9982803027d9d,2021-12-01T23:00:00.000Z,"Griff (💜,💜)#8888",Donna.Ofi,for always leading us through the right path and making sure everything is on the track ,21,144.0,5,,,635a845c1ab9982803027db2,False,False,False,freshelle#9882,ClaraZi#5313,cuidadopeligro#4788,55.17,139.0
101,635a845c1ab9982803027c2c,2021-11-17T23:00:00.000Z,karmaticacid#1218,Donna.Ofi,for all the guidance and leadership they bring to Giveth ,8,144.0,13,,,,False,False,False,divine_comedian#5493,ClaraZi#5313,Dr. Suga#8514,55.0,136.0
529,635a845c1ab9982803027dd8,2021-12-01T23:00:00.000Z,divine_comedian#5493,markop#2007,for engaging in the Account and Wallets forum discussion. ,8,144.0,8,,,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,53.33,136.0
715,635a845c1ab9982803027e92,2021-12-07T23:00:00.000Z,ReForest,karmaticacid#1218,for productive GIVeconomy comms launch plan brianstorming session ,13,144.0,8,,,,False,False,False,hanners717#2022,Nicbals#2154,cuidadopeligro#4788,55.0,136.0
902,635a845c1ab9982803027f4d,2021-12-08T23:00:00.000Z,divine_comedian#5493,Carlos096#8712,for helping get NrGiv tokens to be part of voting instances! ,13,144.0,13,,,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,56.67,131.0
800,635a845c1ab9982803027ee7,2021-12-08T23:00:00.000Z,Carlos096#8712,mateodaza#3156,for being excellent mates building the giveth dapp and having it ready for launch ,34,144.0,13,635a845c1ab9982803027be0,,,False,False,False,divine_comedian#5493,Nicbals#2154,Almond | oyealmond#7049,53.47,131.0
703,635a845c1ab9982803027e86,2021-12-06T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,"for all the work they did today organizing, bug fixing, developing and pushing things forward for the GIVeconomy - DANG today was a busy day and you are all heroes!! ",21,144.0,13,,,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,59.33,131.0
490,635a845c1ab9982803027db1,2021-12-01T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,"for being a closer! finished all his tasks efficiently and well, and for speaking his mind & offering valuable opinions constantly ",13,144.0,13,,,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,56.67,131.0
777,635a845c1ab9982803027ed0,2021-12-08T23:00:00.000Z,paxthemax#4454,karmaticacid#1218,for supporting GIVeconomy smart contracts ,144,21.0,89,635a845c1ab9982803027cfc,,635a845c1ab9982803027cfc,False,False,False,divine_comedian#5493,ClaraZi#5313,Almond | oyealmond#7049,14.77,123.0
691,635a845c1ab9982803027e7a,2021-12-05T23:00:00.000Z,MoeNick#1374,karmaticacid#1218,for making clear list of all outstanding issues for current deployment so we have a good picture of what needs to get done! ,21,144.0,21,,,,False,False,False,WhyldWanderer#7002,Nicbals#2154,Almond | oyealmond#7049,62.0,123.0
550,635a845c1ab9982803027ded,2021-12-01T23:00:00.000Z,mateodaza#3156,markop#2007,for beautifully coding our designs with great attention to detail. ,21,144.0,21,,,635a845c1ab9982803027d7a,False,False,False,WhyldWanderer#7002,Nikola Creatrix#5026,cuidadopeligro#4788,55.7,123.0
628,635a845c1ab9982803027e3b,2021-12-01T23:00:00.000Z,paxthemax#4454,griff,for backing up on the smart contracts ,144,21.0,89,635a845c1ab9982803027cfc,,635a845c1ab9982803027cfc,False,False,False,divine_comedian#5493,ClaraZi#5313,Almond | oyealmond#7049,14.77,123.0
810,635a845c1ab9982803027ef1,2021-12-08T23:00:00.000Z,"Griff (💜,💜)#8888",WhyldWanderer#7002,for leadership skills and for being such a great mentor - i have learned so much from you ,21,144.0,21,635a845c1ab9982803027d9d,,,False,False,False,freshelle#9882,ClaraZi#5313,cuidadopeligro#4788,55.7,123.0
926,635a845c1ab9982803027f65,2021-12-08T23:00:00.000Z,MoeNick#1374,griff,for sharing his wisdom and expertise with me and lauren on what is needed to get things done ,21,144.0,34,,,,False,False,False,WhyldWanderer#7002,Nicbals#2154,Almond | oyealmond#7049,66.33,123.0
140,635a845c1ab9982803027c53,2021-11-24T23:00:00.000Z,karmaticacid#1218,WhyldWanderer#7002,"for leading giv economy and comms, keeping everyone on track and making sure things stay organized ",89,144.0,21,635a845c1ab9982803027beb,,,False,False,False,divine_comedian#5493,ClaraZi#5313,Dr. Suga#8514,57.97,123.0
192,635a845c1ab9982803027c87,2021-11-24T23:00:00.000Z,karmaticacid#1218,ReForest,"for taking the lead on project management of comms and economy while I was out, and now stepping into that role full on as I transition here to other areas ",21,144.0,21,,635a845c1ab9982803027c53,,False,False,False,divine_comedian#5493,ClaraZi#5313,Dr. Suga#8514,18.8,123.0
701,635a845c1ab9982803027e84,2021-12-06T23:00:00.000Z,Carlos096#8712,karmaticacid#1218,"for all the work they did today organizing, bug fixing, developing and pushing things forward for the GIVeconomy - DANG today was a busy day and you are all heroes!! ",34,144.0,55,635a845c1ab9982803027be0,,,False,False,False,divine_comedian#5493,Nicbals#2154,Almond | oyealmond#7049,67.47,110.0
563,635a845c1ab9982803027dfa,2021-12-01T23:00:00.000Z,Carlos096#8712,divine_comedian#5493,"for their constant development work, pushing the giveth.io redesign and GIVeconomy closer to the finish line ",34,144.0,55,635a845c1ab9982803027be0,,,False,False,False,divine_comedian#5493,Nicbals#2154,Almond | oyealmond#7049,67.47,110.0
699,635a845c1ab9982803027e82,2021-12-06T23:00:00.000Z,MoeNick#1374,karmaticacid#1218,"for all the work they did today organizing, bug fixing, developing and pushing things forward for the GIVeconomy - DANG today was a busy day and you are all heroes!! ",89,144.0,34,,,,False,False,False,WhyldWanderer#7002,Nicbals#2154,Almond | oyealmond#7049,89.0,110.0
170,635a845c1ab9982803027c71,2021-11-24T23:00:00.000Z,MoeNick#1374,markop#2007,"for tagging all UX related GitHub issues so that it is easier for designers to find them, and for constantly supporting the design team. ",34,144.0,34,,,,False,False,False,WhyldWanderer#7002,Nicbals#2154,Almond | oyealmond#7049,70.67,110.0
309,635a845c1ab9982803027cfc,2021-11-24T23:00:00.000Z,paxthemax#4454,Donna.Ofi,for all his effort on reviewing our smart contracts and stepping up on testing smart contracts ,144,34.0,89,,,,False,False,False,divine_comedian#5493,ClaraZi#5313,Almond | oyealmond#7049,89.0,110.0
905,635a845c1ab9982803027f50,2021-12-08T23:00:00.000Z,karmaticacid#1218,willyfox#1178,the GIVECONOMY CREW 💜 best team ever <:Giveth:809539267248259092> ,89,0.0,1,635a845c1ab9982803027beb,,,False,True,False,divine_comedian#5493,ClaraZi#5313,Dr. Suga#8514,3.3,89.0
854,635a845c1ab9982803027f1d,2021-12-08T23:00:00.000Z,Carlos096#8712,WhyldWanderer#7002,for continued work on the Giving Block implementation - its so close i can taste it ,55,144.0,55,635a845c1ab9982803027e3f,,635a845c1ab9982803027e3f,False,False,False,divine_comedian#5493,Nicbals#2154,Almond | oyealmond#7049,51.67,89.0
931,635a845c1ab9982803027f6a,2021-12-08T23:00:00.000Z,Carlos096#8712,griff,for getting over 700 verified projects on Givethio via The Giving Block integration ,55,144.0,55,635a845c1ab9982803027e3f,,635a845c1ab9982803027e3f,False,False,False,divine_comedian#5493,Nicbals#2154,Almond | oyealmond#7049,51.67,89.0
959,635a845c1ab9982803027f86,2021-12-08T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,for joining GIVeconomy testing party today! ,13,89.0,1,635a845c1ab9982803027ea2,635a845c1ab9982803027c52,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,3.73,88.0
965,635a845c1ab9982803027f8c,2021-12-09T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,for GIVeconomy testing today! ,13,89.0,1,635a845c1ab9982803027ea2,635a845c1ab9982803027c52,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,3.73,88.0
390,635a845c1ab9982803027d4d,2021-11-27T23:00:00.000Z,willyfox#1178,MoeNick#1374,for sending my swags 🥰 ,3,89.0,1,,,,False,False,False,freshelle#9882,"Griff (💜,💜)#8888",Ramin#4479,31.0,88.0
481,635a845c1ab9982803027da8,2021-12-01T23:00:00.000Z,graymachine#0976,karmaticacid#1218,for finishing GIVdrop video ,21,89.0,1,,635a845c1ab9982803027c6d,,False,False,False,WhyldWanderer#7002,"Griff (💜,💜)#8888",Ramin#4479,7.6,88.0
731,635a845c1ab9982803027ea2,2021-12-07T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,for joining the GIVeconomy testing party & call (if I missed you please praise yourself!! forgot to take a screenshot ,13,89.0,1,,635a845c1ab9982803027c52,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,7.63,88.0
595,635a845c1ab9982803027e1a,2021-12-01T23:00:00.000Z,graymachine#0976,divine_comedian#5493,for a SICK looking GIVdrop video ,55,89.0,1,,635a845c1ab9982803027c6d,,False,False,False,WhyldWanderer#7002,"Griff (💜,💜)#8888",Ramin#4479,18.93,88.0
406,635a845c1ab9982803027d5d,2021-11-30T23:00:00.000Z,graymachine#0976,karmaticacid#1218,for all his hard work on GIVdrop video ,55,89.0,1,,635a845c1ab9982803027c6d,,False,False,False,WhyldWanderer#7002,"Griff (💜,💜)#8888",Ramin#4479,18.93,88.0
166,635a845c1ab9982803027c6d,2021-11-24T23:00:00.000Z,graymachine#0976,WhyldWanderer#7002,and for their work on GIVeconomy video ,55,89.0,1,635a845c1ab9982803027d5d,,,False,False,False,WhyldWanderer#7002,"Griff (💜,💜)#8888",Ramin#4479,31.83,88.0
577,635a845c1ab9982803027e08,2021-12-01T23:00:00.000Z,divine_comedian#5493,Carlos096#8712,for testing features! ,13,89.0,3,635a845c1ab9982803027e05,635a845c1ab9982803027c52,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,4.4,86.0
161,635a845c1ab9982803027c68,2021-11-24T23:00:00.000Z,Mo 🤖#0356,markop#2007,"for preparing and extensive and detailed design instructions for developers, for preparing responsive layouts and for creating new UI components. ",55,89.0,3,,,,False,False,False,hanners717#2022,ClaraZi#5313,Ramin#4479,49.0,86.0
574,635a845c1ab9982803027e05,2021-12-01T23:00:00.000Z,divine_comedian#5493,karmaticacid#1218,for all the testing on the dapps ,13,89.0,3,,635a845c1ab9982803027c52,,False,False,False,hanners717#2022,Nicbals#2154,Dr. Suga#8514,8.3,86.0
740,635a845c1ab9982803027eab,2021-12-08T23:00:00.000Z,Rodricast#1415,MoeNick#1374,"--- This flow gets much much better than before, thanks. ",3,34.0,89,,,,False,False,False,divine_comedian#5493,ClaraZi#5313,Dr. Suga#8514,42.0,86.0
857,635a845c1ab9982803027f20,2021-12-08T23:00:00.000Z,pKrepe,WhyldWanderer#7002,- PRAISE ALL DEVS!!! ,89,,3,635a845c1ab9982803027d9a,,,False,False,False,divine_comedian#5493,"Griff (💜,💜)#8888",Almond | oyealmond#7049,5.95,86.0
