USER IDENTITY,USER ADDRESS,PRAISE_REWARD,QUANT_REWARD,NR_OF_PRAISES_QUANTIFIED,REWARDBOARD_REWARD,TOTAL TO RECEIVE
karmaticacid#0,0xc46c67bb7e84490d7ebdd0b8ecdaca68cf3823f4,2051.1615426942126,0.0,0.0,0.0,2051.1615426942126
oyealmond#0,0x0d22735de6d34dc2ed5efdbc2f30d7aa8e2b9f8e,1376.287689460257,0.0,0.0,0.0,1376.287689460257
freshelle,0x38f80f8f76b1c44b2beefb63bb561f570fb6ddb6,1230.9496873593118,132.64493731918998,70.0,0.0,1363.5946246785018
aabugosh#0,0x33878e070db7f70d2953fe0278cd32adf8104572,1356.066750037517,0.0,0.0,0.0,1356.066750037517
divine_comedian#0,0x826976d7c600d45fb8287ca1d7c76fc8eb732030,1295.4039317692964,0.0,0.0,0.0,1295.4039317692964
cotabe,0xe64113140960528f6af928d7ca4f45d192286a7a,738.0642889300185,513.5254001928639,271.0,0.0,1251.5896891228824
whyldwanderer#0,0xed8db37778804a913670d9367aaf4f043aad938b,1119.7345205342406,0.0,0.0,0.0,1119.7345205342406
griffgreen#0,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1009.7831624230904,0.0,0.0,0.0,1009.7831624230904
mosaeedi#0,0x17c8020de84d4097b01387823f9d33ff8e62577c,980.7155620029014,0.0,0.0,0.0,980.7155620029014
suga,0x2fee53687906ba239602ed42cceee2ac8a4ada36,707.7328797959082,272.86958534233366,144.0,0.0,980.6024651382418
geleeroyale,0x701d0ecb3ba780de7b2b36789aec4493a426010a,691.3033665149318,257.71016393442625,136.0,0.0,949.0135304493581
cuidadopeligro,0x8132505baedbaa7320b8f2340f65976edc0e8fbc,702.6776449402231,238.76088717454195,126.0,0.0,941.438532114765
missing username,0x0b7246ef74ca7b37fdc3d15be4f0b49876622f95,0.0,0.0,0.0,842.16,842.16
Amin#2164,0xf23ea0b5f14afcbe532a1df273f7b233ebe41c78,829.0585163323497,0.0,0.0,0.0,829.0585163323497
alireza7612#0,0xd5bd8da424af4c9eb87bc9eb94a8478365366fa3,774.7147416337352,0.0,0.0,0.0,774.7147416337352
missgene#0,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,731.7452453604122,0.0,0.0,0.0,731.7452453604122
nicbals,0xd9d5d85b2682830ac58a78c279e0c177953738b4,441.0692411585214,272.86958534233366,144.0,0.0,713.938826500855
nikola_creatrix,0x9924285ff2207d6e36642b6832a515a6a3aedcab,578.8243909759392,134.5398649951784,71.0,0.0,713.3642559711176
hanners717#0,0x711cdabcfdedef2c82d9da533268d8bb6b7468f8,703.9414536541444,0.0,0.0,0.0,703.9414536541444
brichis,0x7fc80fad32ec41fd5cfcc14eee9c31953b6b4a8b,542.1739382722226,142.1195756991321,75.0,0.0,684.2935139713547
ramramez#0,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,664.7633835225852,0.0,0.0,0.0,664.7633835225852
mateodazab#0,0x00d18ca9782be1caef611017c2fbc1a39779a57c,658.4443399529789,0.0,0.0,0.0,658.4443399529789
yass.o#0,0xdcfe20e6c1d14c26930a28b1f92fb981cda26884,634.4319743884748,0.0,0.0,0.0,634.4319743884748
Jake🐍#0203,0xb9573982875b83aadc1296726e2ae77d13d9b98f,631.9043569606323,0.0,0.0,0.0,631.9043569606323
moenick#0,0xa4d506434445bb7303ea34a07bc38484cdc64a95,501.73205942674207,0.0,0.0,0.0,501.73205942674207
giantkin#0,0xff75e131c711e4310c045317779d39b3b4f718c4,417.05687559401736,0.0,0.0,0.0,417.05687559401736
Cori#8483,0xd1da06878d2817a358498c384418417a752dfa68,343.75597018658397,0.0,0.0,0.0,343.75597018658397
mohammad_ranjbar_z#0,0x2ea846dc38c6b6451909f1e7ff2bf613a96dc1f3,284.35696063228454,0.0,0.0,0.0,284.35696063228454
Maryjaf#2478,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,241.38746435896155,0.0,0.0,0.0,241.38746435896155
Juankbell#7458,0x7d547666209755fb833f9b37eebea38ebf513abb,221.1665249362213,0.0,0.0,0.0,221.1665249362213
carlos096#0,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,198.41796808563856,0.0,0.0,0.0,198.41796808563856
HBesso31🐙#4560,missing user address,159.23989795407937,0.0,0.0,0.0,159.23989795407937
Maxwe11#7157,0x3f20a6fe04b3a4b37bbbbea826ae23be56baed74,145.33800210094546,0.0,0.0,0.0,145.33800210094546
moeshehab#0,0xd49b1e6f160f55d5bb68a146269446d70b577faf,142.8103846731029,0.0,0.0,0.0,142.8103846731029
rodricast#0,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,132.69991496173282,0.0,0.0,0.0,132.69991496173282
Tosin#8012,0x2a7ae8118c11b5139afaf80b27ff59235593e97e,132.6999149617328,0.0,0.0,0.0,132.6999149617328
markop#2007,0x6d97d65adff6771b31671443a6b9512104312d3d,128.908488819969,0.0,0.0,0.0,128.908488819969
santibcn#0,0x4990c17c6c71836e131084be9253cdc9f3f0fe17,128.908488819969,0.0,0.0,0.0,128.908488819969
csjoanna,missing user address,128.908488819969,0.0,0.0,0.0,128.908488819969
guil.is#0,0xd11256d99f8833bee0b99203ddcfe4cd6c823d8d,122.58944525036267,0.0,0.0,0.0,122.58944525036267
Steffan | SteeTweets#9260,0xdb7a41e39807e8c988859f150296db92674b7dc7,112.47897553899256,0.0,0.0,0.0,112.47897553899256
toraif#4775,0xe628534eaafd27ae8c98e02967586fad4cc70152,106.15993196938624,0.0,0.0,0.0,106.15993196938624
liviade#1387,missing user address,96.0494622580161,0.0,0.0,0.0,96.0494622580161
nico186#5010,missing user address,85.938992546646,0.0,0.0,0.0,85.938992546646
Sohobiit#2746,0x95e3469e6adb95798f294f45896cbcb8c17486df,85.93899254664599,0.0,0.0,0.0,85.93899254664599
Emmamay#7824,0x9963d15adb6efe5b2f7042adaa02f28e9343d1f4,75.82852283527588,0.0,0.0,0.0,75.82852283527588
danidiabella#0,0x5d28fe1e9f895464aab52287d85ebff32b351674,69.50947926566957,0.0,0.0,0.0,69.50947926566957
m-r-g-t#8344,missing user address,69.50947926566955,0.0,0.0,0.0,69.50947926566955
mettodo#0,0x7710e7e881333fd3396ca5966bed6e72746b612d,63.19043569606324,0.0,0.0,0.0,63.19043569606324
MayCas#5503,0x43f0e14b68c1760d57d8513386d143b5b1ee6c2b,63.19043569606324,0.0,0.0,0.0,63.19043569606324
_cherik#0,0x8f48094a12c8f99d616ae8f3305d5ec73cbaa6b6,59.39900955429944,0.0,0.0,0.0,59.39900955429944
ClaraZi#5313,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,59.39900955429944,0.0,0.0,0.0,59.39900955429944
Anamarija#6349,0x6eb78c56f639b3d161456e9f893c8e8ad9d754f0,56.87139212645691,0.0,0.0,0.0,56.87139212645691
tamarandom#0,missing user address,53.07996598469312,0.0,0.0,0.0,53.07996598469312
pablomendez_95#1034,missing user address,53.07996598469312,0.0,0.0,0.0,53.07996598469312
brodhisattva#3152,missing user address,53.07996598469312,0.0,0.0,0.0,53.07996598469312
vladhzc#0420,0x41cb654d1f47913acab158a8199191d160dabe4a,44.23330498724426,0.0,0.0,0.0,44.23330498724426
"sem(🌸,🐝)#0161",0xf632ce27ea72dea30d30c1a9700b6b3bceaa05cf,42.969496273323,0.0,0.0,0.0,42.969496273323
Ozuka#1915,missing user address,31.59521784803162,0.0,0.0,0.0,31.59521784803162
miguelb#5176,0x7311b7bf2f004b8070efaf4a130348eeb18ef369,30.331409134110352,0.0,0.0,0.0,30.331409134110352
MAYE#1208,0xf41b98a4c32bb61468c8001e0c69ef64ce6dea57,25.27617427842529,0.0,0.0,0.0,25.27617427842529
Lety#8214,missing user address,24.012365564504027,0.0,0.0,0.0,24.012365564504027
cheo0202#3630,0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469,22.748556850582762,0.0,0.0,0.0,22.748556850582762
